Layers,Nodes,Function,train MSE,test MSE,R2 Score (Test),R2 Score (Train),time,Level
1,2,II.34.29a,5.080070422991412e-06,4.974132934876252e-06,0.9852861762046814,0.9860768914222717,9.13114429999996,Medium
1,2,II.34.29b,6.593879516003653e-05,8.622279710834846e-05,0.9929986596107483,0.9935430288314819,9.182388599999967,Easy
1,2,II.34.2a,6.5845893004734535e-06,5.78017261432251e-06,0.9957254528999329,0.9954883456230164,9.135867800000028,Medium
1,2,II.34.2,1.4563062904926483e-05,1.383378457830986e-05,0.9976882934570312,0.9973759651184082,9.113297999999986,Medium
1,2,II.35.18,8.917467312130611e-06,1.737663296808023e-05,0.9990856051445007,0.999543309211731,4.5704077000000325,Hard
1,2,II.35.21,9.964324272004887e-05,0.000123513353173621,0.9881229400634766,0.9906441569328308,9.121663300000023,Hard
1,2,II.36.38,0.002257755259051919,0.0026449814904481173,0.9765709638595581,0.9843741655349731,9.255696400000033,Hard
1,2,II.37.1,0.00011301269842078909,0.00011140118294861168,0.9991278648376465,0.9990683197975159,4.17738559999998,Medium
1,2,II.38.14,1.2715519005723763e-05,1.1257337064307649e-05,0.9990018606185913,0.9988875389099121,1.89492180000002,Easy
1,2,II.38.3,0.00012000371498288587,0.00010629616008372977,0.9955527782440186,0.9959326386451721,9.29506559999993,Easy
1,2,II.4.23,1.893219859994133e-06,1.8378696040599607e-06,0.9978235363960266,0.9978663921356201,9.912646499999937,Easy
1,2,II.6.11,7.91881830082275e-05,0.00010960377403534949,0.9448285698890686,0.948739230632782,9.385479099999998,Medium
1,2,II.6.15a,0.006291606463491917,0.008147387765347958,0.934462308883667,0.967971682548523,9.395258300000023,Hard
1,2,II.6.15b,0.0033629790414124727,0.004491713829338551,0.5217657089233398,0.6424134969711304,9.17282929999999,Hard
1,2,II.8.31,1.3058549484412652e-05,8.929710020311177e-06,0.9990378618240356,0.9986740350723267,1.7306568999999854,Easy
1,2,II.8.7,4.400781108415686e-06,3.9417677726305556e-06,0.983432412147522,0.9823971390724182,9.120068100000026,Medium
1,2,III.10.19,0.00016964181850198656,0.00024790255702100694,0.9975914359092712,0.9983589053153992,9.08600720000004,Hard
1,2,III.12.43,5.3766529163112864e-05,4.4773762056138366e-05,0.9990581274032593,0.9988991618156433,1.3541123999999627,Easy
1,2,III.13.18,0.0008296446758322418,0.000682261073961854,0.9891895651817322,0.9896477460861206,9.045708399999967,Medium
1,2,III.14.14,0.0053825234062969685,0.005046984646469355,0.9366067051887512,0.9607806205749512,9.142278499999975,Medium
1,2,III.15.12,0.008160712197422981,0.009381156414747238,0.9890118837356567,0.9896891713142395,9.078039399999966,Medium
1,2,III.15.14,0.00036477536195889115,0.0004259046108927578,0.9917391538619995,0.993201732635498,9.161301399999957,Medium
1,2,III.15.27,0.006011321675032377,0.004876899532973766,0.9990736246109009,0.9989132881164551,5.234997399999884,Easy
1,2,III.17.37,0.0008840412483550608,0.0008640718297101557,0.9939754009246826,0.9936236143112183,9.172184300000026,Medium
1,2,III.19.51,1.4189794228514074e-07,3.2279558581649326e-07,0.4505714774131775,0.5933476090431213,9.123154800000066,Medium
1,2,III.21.20,0.00033786374842748046,0.00033130761585198343,0.9861388206481934,0.9885486364364624,9.119944299999815,Hard
1,2,III.4.32,0.0022394387051463127,0.0031752765644341707,0.9990041851997375,0.9992543458938599,2.3856367999999293,Medium
1,2,III.4.33,0.0004913872689940035,0.0006171594723127782,0.9990435838699341,0.9991913437843323,1.2752462000000833,Hard
1,2,III.7.38,0.00022258542594499886,0.00021283204841893166,0.9990032911300659,0.9990342259407043,7.337092600000005,Easy
1,2,III.8.54,0.02632688730955124,0.03137482330203056,0.7426791787147522,0.7881066799163818,9.120383700000048,Medium
1,2,III.9.52,0.00036208503297530115,0.0003705171402543783,0.9820953011512756,0.985899806022644,9.19962970000006,Hard
1,12,I.10.7,5.311733184498735e-05,0.00016913417493924499,0.9984591007232666,0.999563992023468,9.428456800000049,Medium
1,12,I.11.19,0.11070293933153152,0.13493606448173523,0.5782607793807983,0.6859769225120544,9.706053499999825,Medium
1,12,I.12.11,0.019592873752117157,0.021466143429279327,0.8268741369247437,0.8489431738853455,9.56127739999988,Medium
1,12,I.12.1,8.593266102252528e-05,8.484284626320004e-05,0.9991778135299683,0.9992460012435913,2.314159400000108,Easy
1,12,I.12.2,0.0003919929440598935,0.0005151198711246252,0.5319480895996094,0.6870688199996948,9.539755499999956,Medium
1,12,I.12.4,2.5553994419169612e-05,1.9047172827413306e-05,0.9941620826721191,0.9929376244544983,9.462751299999809,Easy
1,12,I.12.5,8.538150723325089e-05,8.46249531605281e-05,0.9991798996925354,0.9992508888244629,1.5031271999998808,Easy
1,12,I.13.12,5.08565099153202e-05,6.652129377471283e-05,0.9947634339332581,0.9964807629585266,9.631510099999787,Medium
1,12,I.13.4,8.667771908221766e-05,9.059876174433157e-05,0.9991015195846558,0.9992040991783142,4.552343800000017,Medium
1,12,I.14.3,0.00018969974189531058,0.00017729689716361463,0.9955997467041016,0.995039701461792,9.485432899999978,Easy
1,12,I.14.4,1.2726261047646403e-05,8.060546861088369e-06,0.9990576505661011,0.9986523389816284,1.8758849000000737,Easy
1,12,I.15.10,0.00038989417953416705,0.00041781208710744977,0.9961252212524414,0.9967907071113586,9.431273600000168,Medium
1,12,I.15.3t,0.011336651630699635,0.015545018017292023,0.9658450484275818,0.9772613644599915,9.511840099999972,Hard
1,12,I.15.3x,0.007495446130633354,0.009256558492779732,0.9836272597312927,0.9874694347381592,9.552277600000025,Hard
1,12,I.16.6,0.0003319600655231625,0.00032595550874248147,0.999088704586029,0.9990677833557129,1.0225083000000268,Medium
1,12,I.18.12,0.007426766213029623,0.007113661617040634,0.8571009039878845,0.87135249376297,9.501293000000032,Easy
1,12,I.18.16,0.005015423987060785,0.006217919290065765,0.6670920848846436,0.7072126865386963,9.604072400000177,Easy
1,12,I.18.4,0.00014468653535004705,0.00015462648298125714,0.9990962147712708,0.9991850256919861,2.028790000000072,Medium
1,12,I.24.6,1.620287002879195e-05,1.3506761206372175e-05,0.9921104311943054,0.9916747808456421,9.554032400000096,Medium
1,12,I.25.13,0.00036483840085566044,0.00028292712522670627,0.999098002910614,0.9988893866539001,1.983879399999978,Easy
1,12,I.26.2,0.0031943621579557657,0.0032881428487598896,0.9848534464836121,0.9841592907905579,9.38451310000005,Easy
1,12,I.27.6,3.218158599338494e-05,2.941400816780515e-05,0.9990617036819458,0.9989981651306152,2.867042900000115,Easy
1,12,I.29.16,0.05213490128517151,0.058471258729696274,0.5777029991149902,0.6298971176147461,9.525348699999995,Hard
1,12,I.29.4,0.000126172075397335,0.00011400094808777794,0.999009370803833,0.9988864660263062,0.7077330999998139,Medium
1,12,I.30.3,0.05363626033067703,0.056754548102617264,0.6789480447769165,0.687937319278717,9.457105399999818,Hard
1,12,I.30.5,0.00020773736468981951,0.00014822118100710213,0.9990602135658264,0.9987632632255554,0.9819551999999021,Easy
1,12,I.32.17,0.005341450218111277,3.5296826362609863,0.22494930028915405,0.9817765355110168,9.664652299999943,Hard
1,12,I.32.5,0.004007104318588972,0.007140695583075285,0.9521811604499817,0.9807988405227661,9.562159900000097,Medium
1,12,I.34.10,0.00030963862081989646,0.0002508830220904201,0.9990514516830444,0.9989673495292664,4.767691099999865,Medium
1,12,I.34.14,0.0001567486469866708,0.00013042423233855516,0.9990887641906738,0.9990159273147583,3.6916975999999977,Hard
1,12,I.34.27,9.378695540362969e-05,9.14043775992468e-05,0.9991142153739929,0.999177098274231,2.500908800000161,Medium
1,12,I.34.8,0.00797440204769373,0.010658889077603817,0.6791055798530579,0.8070901036262512,9.454505700000027,Medium
1,12,I.37.4,0.0005869782762601972,0.0007211249903775752,0.9990934729576111,0.9991955161094666,7.558063700000048,Hard
1,12,I.38.12,0.014510690234601498,0.008410761132836342,0.9991580247879028,0.9989586472511292,8.390992000000097,Medium
1,12,I.39.10,0.00011211036326130852,0.00010663029388524592,0.9990030527114868,0.9989798665046692,1.1566199999999753,Medium
1,12,I.39.11,5.289819455356337e-05,5.373589010559954e-05,0.9991092085838318,0.9991077184677124,2.59305089999998,Medium
1,12,I.39.22,2.8897795345983468e-05,2.351198963879142e-05,0.999016284942627,0.9990205764770508,5.263176799999883,Hard
1,12,I.40.1,0.001333957421593368,0.001817176933400333,0.9786596298217773,0.9852474331855774,9.669550800000025,Hard
1,12,I.41.16,4.278761116438545e-05,4.107429413124919e-05,0.9953505992889404,0.9954907894134521,9.658479299999954,Hard
1,12,I.43.16,2.2715898012393154e-05,2.058712016150821e-05,0.9991386532783508,0.9992300868034363,7.39208890000009,Easy
1,12,I.43.31,2.5016473955474794e-05,2.174499059037771e-05,0.9990915656089783,0.9988731145858765,5.575015200000053,Medium
1,12,I.43.43,6.157808820717037e-05,5.267315646051429e-05,0.9992654919624329,0.9990174770355225,5.587609199999861,Medium
1,12,I.44.4,7.078492490109056e-05,6.91979075782001e-05,0.9946786165237427,0.9948115944862366,9.563478499999974,Hard
1,12,I.47.23,4.087876368430443e-05,4.0325136069441214e-05,0.9990479946136475,0.9990617036819458,2.6436531999997896,Easy
1,12,I.50.26,0.012098005972802639,0.014671237207949162,0.9365496635437012,0.9471460580825806,9.634227099999862,Hard
1,12,I.6.20a,1.8437021935824305e-05,1.9038579921470955e-05,0.9990214705467224,0.9989858865737915,1.130032700000129,Hard
1,12,I.6.20b,0.0026181619614362717,0.0027765417471528053,0.8442931175231934,0.858272910118103,9.526288099999874,Hard
1,12,I.6.20,1.2275944754946977e-05,1.2070927368768025e-05,0.9990525245666504,0.9989562034606934,2.4675035000000207,Hard
1,12,I.9.18,0.00015534144768025726,0.000158017166540958,0.7999802827835083,0.8161761164665222,9.928253300000051,Hard
1,12,II.10.9,4.269200508133508e-05,5.8822883147513494e-05,0.9990159273147583,0.9993040561676025,2.716054799999938,Easy
1,12,II.11.17,0.011873981915414333,0.012563721276819706,0.8699160814285278,0.8868391513824463,9.662320800000089,Hard
1,12,II.11.20,1.0823379852809012e-05,1.2997080375498626e-05,0.9927819967269897,0.9948394894599915,9.582074000000148,Hard
1,12,II.11.27,0.0004927808186039329,0.0009820207487791777,0.9932226538658142,0.9953463673591614,9.498531299999968,Hard
1,12,II.11.28,0.00061673519667238,0.0006503433105535805,0.9990875720977783,0.9992370009422302,2.0240197999999054,Hard
1,12,II.11.3,0.00011073478526668623,0.00011323396756779402,0.9709495306015015,0.9783957004547119,9.580342700000074,Medium
1,12,II.13.17,0.00015364564023911953,0.0001284461177419871,0.9850872755050659,0.98827064037323,9.560223699999824,Easy
1,12,II.13.23,0.00028221786487847567,0.0004185832221992314,0.9961865544319153,0.997683584690094,9.477342500000077,Hard
1,12,II.13.34,0.0001501625229138881,0.000289042538497597,0.996467649936676,0.9983723163604736,9.454770499999995,Hard
1,12,II.15.4,0.0002532100770622492,0.00028389773797243834,0.9951148629188538,0.9948023557662964,9.432616800000005,Easy
1,12,II.15.5,0.0003098931920249015,0.0003610893909353763,0.993786633014679,0.993638813495636,9.481278900000007,Easy
1,12,II.2.42,0.00016212982882279903,0.00016528225387446582,0.9914965629577637,0.9911376237869263,9.631532100000186,Easy
1,12,II.21.32,0.00015020208957139403,0.009869215078651905,0.6532149314880371,0.9820334911346436,9.562015099999826,Medium
1,12,II.24.17,4.510445796768181e-05,5.932587737333961e-05,0.9991191029548645,0.9993494153022766,1.1747121000000789,Hard
1,12,II.27.16,1.6496176613145508e-05,1.643652649363503e-05,0.9990526437759399,0.9989474415779114,8.235429300000078,Easy
1,12,II.27.18,4.302411980461329e-05,3.2063420803751796e-05,0.9990628957748413,0.9988609552383423,1.6863984999999957,Easy
1,12,II.3.24,2.732630719037843e-06,1.8497499922887073e-06,0.9990547299385071,0.9985572099685669,3.39394870000001,Easy
1,12,II.34.11,7.677771463932004e-06,5.960525868431432e-06,0.9990025162696838,0.9989591240882874,8.72124329999997,Easy
1,12,II.34.29a,2.4907853912736755e-06,2.435750502627343e-06,0.9927948713302612,0.9931734204292297,9.406447699999944,Medium
1,12,II.34.29b,4.833953789784573e-05,7.380294846370816e-05,0.9940071702003479,0.9952664375305176,9.559898799999928,Easy
1,12,II.34.2a,5.946124019828858e-06,5.67557935937657e-06,0.9958028197288513,0.9959258437156677,9.473840899999914,Medium
1,12,II.34.2,7.778206963848788e-06,8.425306077697314e-06,0.9985920786857605,0.9985985159873962,9.468257900000026,Medium
1,12,II.35.18,1.4326842574519105e-05,1.851878005254548e-05,0.9990255236625671,0.9992662668228149,4.289201399999911,Hard
1,12,II.35.21,3.19304053846281e-05,5.8080622693523765e-05,0.9944149851799011,0.9970019459724426,9.609002099999998,Hard
1,12,II.36.38,0.0005587306222878397,0.0006829604972153902,0.993950366973877,0.996133029460907,9.788070300000072,Hard
1,12,II.37.1,0.00012765557039529085,0.0001257976982742548,0.9990151524543762,0.9989476203918457,1.6180401999999958,Medium
1,12,II.38.14,1.0971847586915828e-05,9.351231710752472e-06,0.9991708397865295,0.9990400671958923,0.7055400000001555,Easy
1,12,II.38.3,2.552529076638166e-05,2.2642016119789332e-05,0.9990527033805847,0.9991348385810852,7.014172700000017,Easy
1,12,II.4.23,9.770193400981952e-07,8.248392191489984e-07,0.9990231990814209,0.9988989233970642,8.451446499999975,Easy
1,12,II.6.11,0.00010906846000580117,0.00015107895887922496,0.9239510893821716,0.9293968677520752,9.52754670000013,Medium
1,12,II.6.15a,0.010314462706446648,0.010384121909737587,0.9164699912071228,0.9474927186965942,9.641817700000047,Hard
1,12,II.6.15b,0.0009975637076422572,0.001143249566666782,0.8782778382301331,0.8939287662506104,9.524463799999921,Hard
1,12,II.8.31,1.0024533366959076e-05,8.907380106393248e-06,0.9990403056144714,0.9989821314811707,1.3561286999999993,Easy
1,12,II.8.7,1.8356917053097277e-06,1.8630288423082675e-06,0.9921694993972778,0.9926573038101196,9.423075700000027,Medium
1,12,III.10.19,6.732481415383518e-05,0.00010256369569106027,0.999003529548645,0.9993487000465393,3.707243900000094,Hard
1,12,III.12.43,5.4679370805388317e-05,4.6000033762538806e-05,0.9990323185920715,0.9988805055618286,1.1176757000000634,Easy
1,12,III.13.18,9.399717964697629e-05,6.15484532318078e-05,0.9990247488021851,0.9988270998001099,7.093020799999977,Medium
1,12,III.14.14,0.0036248969845473766,0.003007305786013603,0.962226390838623,0.9735874533653259,9.558832400000028,Medium
1,12,III.15.12,0.0061982362531125546,0.008171657100319862,0.9904285669326782,0.9921687245368958,9.532446499999878,Medium
1,12,III.15.14,4.173059278400615e-05,3.955531065003015e-05,0.9992327690124512,0.9992222785949707,5.2237212,Medium
1,12,III.15.27,0.004705262370407581,0.00428398884832859,0.9991862177848816,0.9991493821144104,2.5156707000001006,Easy
1,12,III.17.37,0.0022078442852944136,0.002150786342099309,0.9850040674209595,0.9840753078460693,9.453762500000039,Medium
1,12,III.19.51,1.348839049342132e-07,2.691529914500279e-07,0.5418762564659119,0.6134485006332397,9.668781299999864,Medium
1,12,III.21.20,2.205352757300716e-05,1.970285302377306e-05,0.9991756677627563,0.9992525577545166,5.001840399999992,Hard
1,12,III.4.32,0.0021490762010216713,0.0028180081862956285,0.9991162419319153,0.9992843866348267,1.6866657000000487,Medium
1,12,III.4.33,0.0005370400031097233,0.0005470581818372011,0.9991521835327148,0.9991162419319153,1.2579734000000826,Hard
1,12,III.7.38,0.00023946014698594809,0.0002120383724104613,0.999006986618042,0.9989609718322754,2.861951099999942,Easy
1,12,III.8.54,0.008932767435908318,0.008712315000593662,0.9285458922386169,0.9281041622161865,9.433738200000107,Medium
1,12,III.9.52,0.00023630335635971278,0.00027645446243695915,0.9866407513618469,0.9907979369163513,9.715634500000078,Hard
1,22,I.10.7,0.0001349808444501832,0.0002627037465572357,0.9976066946983337,0.998892068862915,13.0524147000001,Medium
1,22,I.11.19,0.0514429435133934,0.059473782777786255,0.8141162395477295,0.8540754914283752,13.305553299999929,Medium
1,22,I.12.11,0.0129463542252779,0.013276399113237858,0.892924964427948,0.9001864194869995,13.166663199999903,Medium
1,22,I.12.1,0.00010730533540481701,0.00010294842650182545,0.9990023374557495,0.9990584850311279,4.108108200000061,Easy
1,22,I.12.2,0.00016513450827915221,0.000285490823443979,0.740595281124115,0.8681718111038208,13.135189200000013,Medium
1,22,I.12.4,9.595897608960513e-06,7.176951385190478e-06,0.9978002905845642,0.9973479509353638,13.11172240000019,Easy
1,22,I.12.5,0.00010358908184571192,0.00010301155271008611,0.9990017414093018,0.9990910887718201,5.852362899999889,Easy
1,22,I.13.12,5.131262514623813e-05,7.271909271366894e-05,0.9942755103111267,0.9964491724967957,13.321027700000059,Medium
1,22,I.13.4,0.00010369662777520716,9.464920003665611e-05,0.9990613460540771,0.9990478157997131,4.892542100000128,Medium
1,22,I.14.3,3.5264478356111795e-05,3.4797329135471955e-05,0.9991363883018494,0.9990779161453247,6.758909499999845,Easy
1,22,I.14.4,1.1110070772701874e-05,7.538698355347151e-06,0.9991186857223511,0.9988234639167786,3.0505087999999887,Easy
1,22,I.15.10,0.0005379162612371147,0.0005231148679740727,0.9951486587524414,0.9955722689628601,13.177354900000182,Medium
1,22,I.15.3t,0.011534490622580051,0.018069038167595863,0.9602993726730347,0.9768645763397217,13.174089500000036,Hard
1,22,I.15.3x,0.00859790574759245,0.008739074692130089,0.9845425486564636,0.9856263399124146,13.166390399999955,Hard
1,22,I.16.6,0.0003574246075004339,0.0003513798874337226,0.999017596244812,0.9989963173866272,0.9449200999999903,Medium
1,22,I.18.12,0.0017615888500586152,0.0017034279881045222,0.965781569480896,0.9694855213165283,13.088890700000093,Easy
1,22,I.18.16,0.0051298849284648895,0.006166753359138966,0.6698315143585205,0.7005307674407959,13.162657000000081,Easy
1,22,I.18.4,0.003121059387922287,0.002969959285110235,0.9826410412788391,0.9824206233024597,13.034912899999881,Medium
1,22,I.24.6,3.068734076805413e-05,2.9524371711886488e-05,0.9827542304992676,0.984232485294342,13.086698299999853,Medium
1,22,I.25.13,0.0002235836727777496,0.0001805228239390999,0.9994245171546936,0.9993193745613098,1.7688269000000219,Easy
1,22,I.26.2,0.00019112597510684282,0.00019680660625454038,0.9990934133529663,0.9990522265434265,8.315740900000037,Easy
1,22,I.27.6,2.4019724151003174e-05,2.6401008653920144e-05,0.9991577863693237,0.9992522597312927,2.347789000000148,Easy
1,22,I.29.16,0.0744141936302185,0.0729900449514389,0.4728440046310425,0.47173768281936646,13.121589900000117,Hard
1,22,I.29.4,0.00014899714733473957,0.00011404901306377724,0.9990089535713196,0.9986850023269653,1.1901687000001857,Medium
1,22,I.30.3,0.03611135855317116,0.03944552317261696,0.776862621307373,0.789899468421936,13.109429699999964,Hard
1,22,I.30.5,0.00017333365394733846,0.00012780350516550243,0.9991896748542786,0.9989680647850037,1.407334500000161,Easy
1,22,I.32.17,0.06451767683029175,3.8138973712921143,0.16254115104675293,0.7798845171928406,13.372256300000117,Hard
1,22,I.32.5,0.0034535154700279236,0.008399223908782005,0.943753182888031,0.9834515452384949,13.188246400000025,Medium
1,22,I.34.10,0.0003390870988368988,0.0002624732442200184,0.9990076422691345,0.9988691210746765,4.245042400000102,Medium
1,22,I.34.14,0.00017608175403438509,0.00014028527948539704,0.9990198612213135,0.9988945126533508,4.300504099999898,Hard
1,22,I.34.27,0.00010002953058574349,8.919905667426065e-05,0.9991356134414673,0.9991223216056824,3.153194600000006,Medium
1,22,I.34.8,0.007575612049549818,0.007647548336535692,0.7697644233703613,0.8167372941970825,13.245408999999881,Medium
1,22,I.37.4,0.004659445025026798,0.005218166392296553,0.9934403896331787,0.9936138391494751,13.16393590000007,Hard
1,22,I.38.12,0.07531475275754929,0.04875282570719719,0.9951196312904358,0.9945951104164124,13.264296999999715,Medium
