Layers,Nodes,Function,train MSE,test MSE,R2 Score,time
3,6,II.10.9,0.00040177980554290116,0.0003804806328844279,0.9936348795890808,0.544206999707967
3,6,II.13.17,0.00011435466149123386,6.270154699450359e-05,0.9927202463150024,2.0969821996986866
3,6,II.15.4,0.0004658073012251407,0.000558941625058651,0.9903820753097534,8.32942990027368
3,6,II.15.5,0.00040924077620729804,0.00045110087376087904,0.9922377467155457,2.4257290000095963
3,6,II.2.42,0.00011632255336735398,0.00016679218970239162,0.9914188981056213,6.008729400113225
3,6,II.27.16,0.0006949350936338305,0.0006974199786782265,0.9598019123077393,12.74031119979918
3,6,II.27.18,0.00031779956771060824,0.00028366016340442,0.9917095899581909,0.8812293000519276
3,6,II.3.24,1.8872595319407992e-05,1.8474265743861906e-05,0.9905591011047363,2.1419136002659798
3,6,II.34.11,5.208113361732103e-05,5.694613719242625e-05,0.9904699921607971,2.7571605001576245
3,6,II.34.29b,0.00023992054047994316,0.0002660249301698059,0.9783986210823059,12.662973899859935
3,6,II.38.14,0.00011117775284219533,0.00010274440865032375,0.990889847278595,0.6925814999267459
3,6,II.38.3,0.0001957829954335466,0.00019224599236622453,0.9919568300247192,4.121080900076777
3,6,II.4.23,1.005194917524932e-05,8.090824849205092e-06,0.9904186129570007,6.332931499928236
3,6,II.8.31,9.323926497017965e-05,9.07128123799339e-05,0.9902262091636658,0.5378743996843696
3,6,III.12.43,0.00035719116567634046,0.00037152046570554376,0.9921845197677612,0.44288780028000474
3,6,III.15.27,0.0563952699303627,0.04215230792760849,0.9919928312301636,0.29084220016375184
3,6,III.7.38,0.001818353310227394,0.0014020755188539624,0.9934340119361877,0.43921219976618886
3,10,I.12.1,0.0007281893049366772,0.000665416126139462,0.9935516715049744,0.34799739997833967
3,10,I.12.4,2.246230360469781e-05,2.8229860618012026e-05,0.99134761095047,2.5463707000017166
3,10,I.12.5,0.0010318892309442163,0.0009868706110864878,0.9904365539550781,0.28423789981752634
3,10,I.14.3,0.00034274125937372446,0.00034852814860641956,0.9913500547409058,0.7311946996487677
3,10,I.14.4,8.07517280918546e-05,7.648376777069643e-05,0.9910585880279541,1.1762840002775192
3,10,I.18.12,0.002627904061228037,0.0025700668338686228,0.9483725428581238,14.250858400017023
3,10,I.18.16,0.0033028139732778072,0.0042350562289357185,0.7732547521591187,14.751298800110817
3,10,I.25.13,0.001717143226414919,0.0015031099319458008,0.9952080249786377,0.29859780007973313
3,10,I.26.2,0.0024555304553359747,0.0019846821669489145,0.990857720375061,0.9986577001400292
3,10,I.27.6,0.00012845116725657135,0.0001163917186204344,0.9962871074676514,0.8260015998966992
3,10,I.30.5,0.0011540234554558992,0.0012588677927851677,0.9920180439949036,0.350704999640584
3,10,I.43.16,0.00028006226057186723,0.0002337286132387817,0.9902212619781494,1.071411999873817
3,10,I.47.23,0.00045979354763403535,0.00041501803207211196,0.9902021884918213,0.39590090001001954
3,10,II.10.9,0.0006498880102299154,0.0005655395798385143,0.990539014339447,0.9898048997856677
3,10,II.13.17,8.58934290590696e-05,7.090335566317663e-05,0.9917680621147156,3.3986062998883426
3,10,II.15.4,0.0011827020207419991,0.00135814247187227,0.9766299724578857,14.827535700052977
3,10,II.15.5,0.0005402200622484088,0.0005678725428879261,0.9902284145355225,13.891709200106561
3,10,II.2.42,0.00012425551540218294,0.00015108476509340107,0.9922270178794861,9.030223099980503
3,10,II.27.16,0.00013424758799374104,0.00012727016292046756,0.9926643967628479,1.3098673997446895
3,10,II.27.18,0.0002572801022324711,0.00023747351951897144,0.9930594563484192,0.41513779992237687
3,10,II.3.24,2.1851383280591108e-05,1.8301127056474797e-05,0.9906476140022278,0.6407627002336085
3,10,II.34.11,5.185513145988807e-05,4.365773202152923e-05,0.9926938414573669,2.7386193997226655
3,10,II.34.29b,7.520261715399101e-05,0.00011200534936506301,0.9909051060676575,10.171990199945867
3,10,II.38.14,7.964322867337614e-05,7.256746903294697e-05,0.993565559387207,0.297575700096786
3,10,II.38.3,0.00016791380767244846,0.0001513239403720945,0.9936689138412476,0.9328359998762608
3,10,II.4.23,8.786470971244853e-06,7.870786248531658e-06,0.990679144859314,8.709932600148022
3,10,II.8.31,7.770930096739903e-05,8.898862870410085e-05,0.9904119372367859,0.4059099000878632
3,10,III.12.43,0.0004607041773851961,0.00042379513615742326,0.9910848140716553,0.35541850002482533
3,10,III.15.27,0.05184200778603554,0.044044770300388336,0.9916333556175232,0.5134947998449206
3,10,III.7.38,0.0017072783084586263,0.0015386617742478848,0.992794394493103,0.8115534000098705
3,14,I.12.1,0.000616273027844727,0.0005786796100437641,0.9943922162055969,0.35786750027909875
3,14,I.12.4,2.2629712475463748e-05,2.4092572857625782e-05,0.9926156997680664,2.4194673001766205
3,14,I.12.5,0.0010096242185682058,0.0009265076951123774,0.9910215139389038,0.2394260000437498
3,14,I.14.3,0.0002675954019650817,0.000288875016849488,0.9928305745124817,1.689749099779874
3,14,I.14.4,4.144589547649957e-05,4.065983375767246e-05,0.9952465891838074,1.357678699772805
3,14,I.18.12,0.0029031652957201004,0.0030771989841014147,0.9381852746009827,14.886087600141764
3,14,I.18.16,0.001701897126622498,0.0018641293281689286,0.9001943469047546,15.714751000050455
3,14,I.25.13,0.0027730106376111507,0.0026572970673441887,0.9915284514427185,0.24941609986126423
3,14,I.26.2,0.0021956292912364006,0.001742672175168991,0.9919725060462952,0.7181472000665963
3,14,I.27.6,0.0002827827411238104,0.0003053826803807169,0.9902582764625549,0.839824799913913
3,14,I.30.5,0.0010292635997757316,0.0010967229027301073,0.9930461645126343,0.2789678000845015
3,14,I.43.16,0.00026677479036152363,0.0002315108140464872,0.9903140664100647,1.1317268996499479
3,14,I.47.23,0.0003469311341177672,0.0003442793677095324,0.9918721914291382,0.5590427001006901
3,14,II.10.9,0.0003783104766625911,0.000323483778629452,0.9945883750915527,0.45365130016580224
3,14,II.13.17,9.348289313493297e-05,6.761911936337128e-05,0.9921493530273438,2.4557562000118196
3,14,II.15.4,0.0005239555612206459,0.0005539511912502348,0.9904679656028748,5.214583700057119
3,14,II.15.5,0.0005297472234815359,0.0005645195487886667,0.990286111831665,1.8242021002806723
3,14,II.2.42,0.00012146566587034613,0.0001899313647300005,0.9902284145355225,4.206460600253195
3,14,II.27.16,0.00012504619371611625,0.00014450540766119957,0.9916709661483765,0.709833700209856
3,14,II.27.18,0.00019044865621253848,0.00020531273912638426,0.9939994215965271,0.5221929000690579
3,14,II.3.24,2.105580279021524e-05,1.747238275129348e-05,0.9910711050033569,0.6156160002574325
3,14,II.34.11,6.874398241052404e-05,5.918321403441951e-05,0.9900956153869629,2.1387593001127243
3,14,II.34.29b,7.034273585304618e-05,0.00011495043145259842,0.9906659722328186,2.5639357999898493
3,14,II.38.14,7.887676474638283e-05,7.842190098017454e-05,0.9930464625358582,0.2908755000680685
3,14,II.38.3,0.00018448251648806036,0.00018546325736679137,0.9922406077384949,0.7187864002771676
3,14,II.4.23,8.202530807466246e-06,8.222375981858931e-06,0.9902628064155579,3.833854100201279
3,14,II.8.31,6.1148835811764e-05,5.398269058787264e-05,0.9941836595535278,0.3503964999690652
3,14,III.12.43,0.0003638827183749527,0.00037330883787944913,0.992146909236908,0.18109990004450083
3,14,III.15.27,0.03843391686677933,0.03621822968125343,0.9931200742721558,0.34296520007774234
3,14,III.7.38,0.0011272921692579985,0.0009463881142437458,0.995568037033081,0.5432814001105726
3,18,I.12.1,0.0003402263391762972,0.0003318337840028107,0.9967842698097229,0.3990500997751951
3,18,I.12.4,2.5929484763764776e-05,3.1177845812635496e-05,0.9904440641403198,3.1295628999359906
3,18,I.12.5,0.0005354550085030496,0.0004967942950315773,0.9951857328414917,0.3393537998199463
3,18,I.14.3,0.0003762766136787832,0.00032095875940285623,0.9920343160629272,0.41641979990527034
3,18,I.14.4,4.818298475584015e-05,4.457139584701508e-05,0.9947893023490906,0.39629979990422726
3,18,I.18.12,0.0037031183019280434,0.004302497021853924,0.9135715365409851,16.72537889983505
3,18,I.18.16,0.0014129369519650936,0.0017482179682701826,0.9064002633094788,16.392843999899924
3,18,I.25.13,0.001113829086534679,0.0011869370937347412,0.9962159991264343,0.24167210003361106
3,18,I.26.2,0.002011166652664542,0.0021058651618659496,0.9902995228767395,0.6527412002906203
3,18,I.27.6,0.0002637218276504427,0.00024645859957672656,0.9921379685401917,0.44752629986032844
3,18,I.30.5,0.0009318920783698559,0.0009275328484363854,0.9941189289093018,0.3788092997856438
3,18,I.43.16,9.438501001568511e-05,9.40277095651254e-05,0.9960660934448242,0.8360411999747157
3,18,I.47.23,0.0003369639453012496,0.00036867542075924575,0.9912962913513184,0.32567689986899495
3,18,II.10.9,0.00034610970760695636,0.00029346824157983065,0.9950905442237854,0.38598169991746545
3,18,II.13.17,0.00012468108616303653,7.422778435284272e-05,0.9913820624351501,1.98671879991889
3,18,II.15.4,0.0005009041633456945,0.0005506615852937102,0.9905245900154114,1.126492999959737
3,18,II.15.5,0.0004959972575306892,0.0005291266134008765,0.99089515209198,1.1250591999851167
3,18,II.2.42,0.00013084462261758745,0.00016687119205016643,0.9914147853851318,6.4690184998326
3,18,II.27.16,0.00011384445679141209,0.00012757486547343433,0.9926468133926392,1.2648970000445843
3,18,II.27.18,0.00019356417760718614,0.00017738225869834423,0.9948157072067261,0.68298069993034
3,18,II.3.24,1.4885484233673196e-05,1.4657022802566644e-05,0.9925098419189453,0.8168695000931621
3,18,II.34.11,6.252004095586017e-05,5.4638068831991404e-05,0.9908562302589417,1.00047089997679
3,18,II.34.29b,8.116928074741736e-05,0.00011379025818314403,0.9907601475715637,3.6300471001304686
3,18,II.38.14,4.326907219365239e-05,4.528193312580697e-05,0.9959849119186401,0.5317379999905825
3,18,II.38.3,0.00020048969599884003,0.00023745458747725934,0.9900653958320618,1.84339000005275
3,18,II.4.23,7.664281838515308e-06,8.030782737478148e-06,0.9904897212982178,3.4786065998487175
3,18,II.8.31,7.158780499594286e-05,7.449641998391598e-05,0.9919734001159668,0.3503312999382615
3,18,III.12.43,0.00019317616533953696,0.00019201850227545947,0.9959605932235718,0.289482899941504
3,18,III.15.27,0.06899868696928024,0.050569240003824234,0.9903939962387085,0.2551743001677096
3,18,III.7.38,0.0008614879916422069,0.0008240845054388046,0.9961407780647278,0.9692945000715554
3,22,I.12.1,0.0009786535520106554,0.001022462616674602,0.9900916218757629,0.4466295000165701
3,22,I.12.4,2.615338053146843e-05,3.225180626031943e-05,0.9901149272918701,2.831804799847305
3,22,I.12.5,0.0008936290396377444,0.0009480108274146914,0.990813136100769,0.6252286997623742
3,22,I.14.3,0.0003687797288876027,0.0003516596043482423,0.9912723302841187,0.4478334002196789
3,22,I.14.4,3.6174944398226216e-05,3.738830127986148e-05,0.995629072189331,0.75305479997769
3,22,I.18.12,0.002063744468614459,0.0020870608277618885,0.9580751657485962,16.031799499876797
3,22,I.18.16,0.00238787941634655,0.003074083710089326,0.8354133367538452,16.39643600024283
3,22,I.25.13,0.00252548698335886,0.002632952993735671,0.9916060566902161,0.49189200019463897
3,22,I.26.2,0.0016610374441370368,0.001607957063242793,0.9925930500030518,0.3577038999646902
3,22,I.27.6,0.00023246889759320766,0.0002217245491920039,0.9929269552230835,0.576683800201863
3,22,I.30.5,0.001482572639361024,0.001459771185182035,0.9907442331314087,0.5051749004051089
3,22,I.43.16,0.000270308053586632,0.00023235501430463046,0.9902787804603577,1.7926730997860432
3,22,I.47.23,0.000106992301880382,0.00011207188799744472,0.9973542094230652,0.44553769985213876
3,22,II.10.9,0.00024305003171321005,0.0002848049334716052,0.9952354431152344,0.8152959002181888
3,22,II.13.17,6.651433795923367e-05,4.4233987864572555e-05,0.9948644042015076,3.421677299775183
3,22,II.15.4,0.0005621907766908407,0.0005760858184657991,0.99008709192276,1.5123801003210247
3,22,II.15.5,0.0004239543923176825,0.00043803491280414164,0.9924625754356384,0.6938741002231836
3,22,II.2.42,0.0001250534987775609,0.0001717622799333185,0.9911631941795349,10.069603100419044
3,22,II.27.16,0.00010304686293238774,0.00011203895701328292,0.9935422539710999,3.2090410999953747
3,22,II.27.18,0.00026728693046607077,0.0002554706879891455,0.9925335049629211,0.5875830999575555
3,22,II.3.24,1.760300438036211e-05,1.8785096472129226e-05,0.9904002547264099,0.6359529998153448
3,22,II.34.11,9.075382695300505e-05,5.653111293213442e-05,0.9905394315719604,1.269592700060457
3,22,II.34.29b,7.38161033950746e-05,0.00010695826495066285,0.9913148880004883,2.458953400142491
3,22,II.38.14,5.0256923714186996e-05,5.208906077314168e-05,0.9953813552856445,0.3110208995640278
3,22,II.38.3,0.00023424207756761461,0.00018801994156092405,0.992133617401123,0.8187758000567555
3,22,II.4.23,8.17662657937035e-06,6.770692834834335e-06,0.9919819235801697,1.102815399877727
3,22,II.8.31,7.017177267698571e-05,6.283551920205355e-05,0.9932298064231873,0.4017592999152839
3,22,III.12.43,0.00027207707171328366,0.0002696449519135058,0.9943276047706604,0.3803229001350701
3,22,III.15.27,0.051801130175590515,0.04690641164779663,0.9910897612571716,1.1650625998154283
3,22,III.7.38,0.0020545676816254854,0.0020042131654918194,0.9906141757965088,0.6282051997259259
3,26,I.12.1,0.0005239970050752163,0.00044644399895332754,0.995673656463623,0.5646349000744522
3,26,I.12.4,2.4080845832941122e-05,2.743565164564643e-05,0.9915910363197327,5.680709899868816
3,26,I.12.5,0.0008573610684834421,0.0008315556333400309,0.9919416308403015,0.45234759990125895
3,26,I.14.3,0.0002525266318116337,0.00023692383547313511,0.9941198825836182,0.9647710002027452
3,26,I.14.4,8.855876512825489e-05,8.002134563867003e-05,0.9906449913978577,0.3826891998760402
3,26,I.18.12,0.004230061545968056,0.004481247626245022,0.9099807739257812,16.474011600017548
3,26,I.18.16,0.00332422717474401,0.004365479573607445,0.7662718892097473,16.865132099948823
3,26,I.25.13,0.0031749720219522715,0.0026477668434381485,0.991558849811554,0.44142579985782504
3,26,I.26.2,0.0020439941436052322,0.0021435345988720655,0.9901260137557983,0.885971600189805
3,26,I.27.6,0.00027787062572315335,0.0002994061796925962,0.9904488921165466,0.5092906998470426
3,26,I.30.5,0.0010596036445349455,0.0009236425976268947,0.994143545627594,0.3929726001806557
3,26,I.43.16,0.0002510068006813526,0.00020270059758331627,0.9915194511413574,0.9420934999361634
3,26,I.47.23,0.0004612698685377836,0.0004099102516192943,0.9903227686882019,0.6649707998149097
3,26,II.10.9,0.0007223612628877163,0.0005502781714312732,0.9907943606376648,0.6672136001288891
3,26,II.13.17,7.569024455733597e-05,5.331596912583336e-05,0.9938099384307861,3.692313199862838
3,26,II.15.4,0.0004674900555983186,0.0004597306833602488,0.9920892715454102,0.6174710001796484
3,26,II.15.5,0.0005406663403846323,0.0005286331288516521,0.9909036159515381,2.180918099824339
3,26,II.2.42,0.00011242448090342805,0.00013850540562998503,0.9928741455078125,6.371192600112408
3,26,II.27.16,0.0001549401495140046,0.00017211645899806172,0.9900795221328735,1.3548976997844875
3,26,II.27.18,0.000379533797968179,0.0003305092395748943,0.9903403520584106,1.0214112000539899
3,26,II.3.24,2.4104350814013742e-05,1.8451042706146836e-05,0.9905709624290466,0.700757599901408
3,26,II.34.11,5.024273559683934e-05,4.337591235525906e-05,0.9927409887313843,1.0679751001298428
3,26,II.34.29b,6.922159809619188e-05,0.0001104098919313401,0.9910346269607544,2.6100490000098944
3,26,II.38.14,0.00010632757766870782,9.50276807998307e-05,0.9915740489959717,0.3819428002461791
3,26,II.38.3,0.00019487795361783355,0.00015612220158800483,0.993468165397644,1.8457951000891626
3,26,II.4.23,9.317154763266444e-06,8.255423381342553e-06,0.9902236461639404,1.399851500056684
3,26,II.8.31,8.074437209870666e-05,7.720624125795439e-05,0.9916814565658569,0.5643715001642704
3,26,III.12.43,0.00018379901302978396,0.00018149625975638628,0.9961819648742676,0.32696769991889596
3,26,III.15.27,0.05358923599123955,0.047504816204309464,0.990976095199585,0.5429082000628114
3,26,III.7.38,0.0021836927626281977,0.001995309954509139,0.9906558990478516,0.468312899582088
3,30,I.12.1,0.00040916100260801613,0.0003905420016963035,0.9962154030799866,0.4684056998230517
3,30,I.12.4,2.2861773686599918e-05,2.9674434699700214e-05,0.9909048676490784,1.8605795996263623
3,30,I.12.5,0.00020071798644494265,0.00018167874077335,0.9982393980026245,0.41226530028507113
3,30,I.14.3,0.00017958636453840882,0.00019732140935957432,0.9951027631759644,1.0836332002654672
3,30,I.14.4,6.0089805629104376e-05,5.106211028760299e-05,0.9940305352210999,0.5401127003133297
3,30,I.18.12,0.0007897261530160904,0.0007670482154935598,0.984591543674469,17.472271000035107
3,30,I.18.16,0.0039854831993579865,0.006031589116901159,0.6770682334899902,17.767429300118238
3,30,I.25.13,0.0014582187868654728,0.0014314342988654971,0.9954365491867065,0.9844721998088062
3,30,I.26.2,0.0010580032831057906,0.0011907313019037247,0.9945150017738342,0.6679965001530945
3,30,I.27.6,0.0001772074610926211,0.00018145283684134483,0.9942116141319275,0.5358945000916719
3,30,I.30.5,0.0018075610278174281,0.0015529072843492031,0.9901536703109741,0.69819389982149
3,30,I.43.16,0.00017255888087674975,0.00016535194299649447,0.9930820465087891,2.481332399882376
3,30,I.47.23,0.00036088586784899235,0.00033254106529057026,0.9921493530273438,0.41472379956394434
3,30,II.10.9,0.0006111814873293042,0.0005556945689022541,0.9907037019729614,0.3356376998126507
3,30,II.13.17,8.270188118331134e-05,4.997532960260287e-05,0.9941977858543396,2.561063400004059
3,30,II.15.4,0.0003311157342977822,0.0004037854087073356,0.9930519461631775,1.524983000010252
3,30,II.15.5,0.0005777960177510977,0.0005545445601455867,0.9904577732086182,6.535046100150794
3,30,II.2.42,9.126260556513444e-05,0.00011425655975472182,0.9941217303276062,6.529168100096285
3,30,II.27.16,9.32066686800681e-05,0.00010388607188360766,0.994012176990509,1.2498054997995496
3,30,II.27.18,0.000302280968753621,0.0002627083158586174,0.9923219680786133,0.5249017998576164
3,30,II.3.24,1.1137136425531935e-05,1.0837708032340743e-05,0.9944615960121155,2.3819802002981305
3,30,II.34.11,4.751437154482119e-05,4.978085053153336e-05,0.9916691184043884,1.4515383997932076
3,30,II.34.29b,6.063495675334707e-05,0.00010520343494135886,0.9914574027061462,5.380983700044453
3,30,II.38.14,8.40079810586758e-05,9.151122503681108e-05,0.9918858408927917,0.33048530016094446
3,30,II.38.3,0.00024061644216999412,0.0002114837261615321,0.9911519885063171,2.0878190002404153
3,30,II.4.23,7.053376975818537e-06,6.329071311483858e-06,0.992504894733429,1.1506868000142276
3,30,II.8.31,5.4628097132081166e-05,5.092287756269798e-05,0.9945133328437805,0.39505819976329803
3,30,III.12.43,0.00039170015952549875,0.00038914961623959243,0.9918136596679688,0.39396229991689324
3,30,III.15.27,0.05534703657031059,0.04658389464020729,0.9911510348320007,1.715183800086379
3,30,III.7.38,0.0015069539658725262,0.001193106290884316,0.9944126605987549,0.8031604001298547
3,34,I.12.1,0.000691625929903239,0.0006751177133992314,0.9934576153755188,0.5663823997601867
3,34,I.12.4,2.5726705644046888e-05,3.1171093723969534e-05,0.990446150302887,4.946330000180751
3,34,I.12.5,0.0004087281122338027,0.00044546445133164525,0.9956831336021423,0.5560517995618284
3,34,I.14.3,0.00021870799537282437,0.0002377722121309489,0.9940988421440125,1.5215056999586523
3,34,I.14.4,7.953366730362177e-05,6.863637099741027e-05,0.9919759631156921,0.8464144002646208
3,34,I.18.12,0.005421940702944994,0.005257609765976667,0.8943852186203003,17.888353000395
3,34,I.18.16,0.0030713514424860477,0.0035596108064055443,0.8094181418418884,18.477200199849904
3,34,I.25.13,0.0025026299990713596,0.0021774889901280403,0.9930580854415894,0.3073697001673281
3,34,I.26.2,0.0020865804981440306,0.002025289461016655,0.9906706809997559,0.6080749002285302
3,34,I.27.6,0.00023127224994823337,0.00022973472368903458,0.9926714301109314,0.5443992000073195
3,34,I.30.5,0.0007442847709171474,0.0006617371109314263,0.9958041906356812,0.41902090003713965
3,34,I.43.16,0.00024328492872882634,0.00018123170593753457,0.9924176335334778,1.061029199976474
3,34,I.47.23,0.00019528597476892173,0.0001815144350985065,0.9957147836685181,0.41146300034597516
3,34,II.10.9,0.00020557912648655474,0.00019362744933459908,0.9967607855796814,0.6204286003485322
3,34,II.13.17,0.00011745213123504072,7.297631236724555e-05,0.9915273785591125,3.40350339980796
3,34,II.15.4,0.0004344556655269116,0.0005105308373458683,0.9912151098251343,2.0212500002235174
3,34,II.15.5,0.00045127118937671185,0.00048134158714674413,0.9917173981666565,1.9284183997660875
3,34,II.2.42,0.00012614652223419398,0.0001581015530973673,0.9918659925460815,5.508813699707389
3,34,II.27.16,0.00012274147593416274,0.00012569334649015218,0.9927552342414856,0.6853084000758827
3,34,II.27.18,0.00024262405349873006,0.00021331523021217436,0.9937655329704285,0.5381367998197675
3,34,II.3.24,1.5137416085053701e-05,1.5572109987260774e-05,0.9920421838760376,0.5787053997628391
3,34,II.34.11,3.77005671907682e-05,4.010095653939061e-05,0.993289053440094,1.1597478999756277
3,34,II.34.29b,6.974277494009584e-05,9.968620724976063e-05,0.9919053912162781,2.6240592999383807
3,34,II.38.14,5.086293094791472e-05,5.36761581315659e-05,0.9952406287193298,0.49913709983229637
3,34,II.38.3,0.00018016781541518867,0.00018344387353863567,0.9923251271247864,1.533993599936366
3,34,II.4.23,8.866739335644525e-06,8.415953743678983e-06,0.9900335669517517,1.8170826002024114
3,34,II.8.31,7.842145714676008e-05,8.534692460671067e-05,0.9908043146133423,0.3618704997934401
3,34,III.12.43,0.0004538398643489927,0.0004162231634836644,0.9912441372871399,0.4995180000551045
3,34,III.15.27,0.049661941826343536,0.042789168655872345,0.9918718934059143,0.44353390019387007
3,34,III.7.38,0.0018572175176814198,0.0014833677560091019,0.9930533170700073,1.0893777003511786
3,38,I.12.1,0.000903730804566294,0.0008728636312298477,0.99154132604599,0.5152000002563
3,38,I.12.4,3.932028994313441e-05,2.9781922421534546e-05,0.9908719062805176,6.88077859999612
3,38,I.12.5,0.0005075136432424188,0.0005572866066358984,0.9945995211601257,0.7051212000660598
3,38,I.14.3,0.00040878908475860953,0.0003773921635001898,0.9906337261199951,1.4247745997272432
3,38,I.14.4,7.256116077769548e-05,7.094813918229192e-05,0.9917057156562805,0.5537962997332215
3,38,I.18.12,0.003103457624092698,0.004065137356519699,0.9183396100997925,18.019426600076258
3,38,I.18.16,0.003234945237636566,0.004041757434606552,0.7836039662361145,18.29116419982165
3,38,I.25.13,0.002695597941055894,0.002297362545505166,0.9926759600639343,0.4119265000335872
3,38,I.26.2,0.0021650127600878477,0.002052239840850234,0.9905465245246887,0.9284715000540018
3,38,I.27.6,0.00023418545606546104,0.0002465463476255536,0.9921351671218872,0.6732374997809529
3,38,I.30.5,0.0011463210685178638,0.0011634730035439134,0.9926229119300842,0.9779761000536382
3,38,I.43.16,0.00021786113211419433,0.00022743287263438106,0.9904847145080566,1.5286469999700785
3,38,I.47.23,0.0002224908530479297,0.00019415929273236543,0.9954162836074829,0.43517940025776625
3,38,II.10.9,0.0002837657229974866,0.00025340652791783214,0.9957607388496399,0.4860050999559462
3,38,II.13.17,0.00017606430628802627,7.45724028092809e-05,0.9913420677185059,4.825629900209606
3,38,II.15.4,0.0004946247790940106,0.0005295665469020605,0.9908875823020935,1.3907085000537336
3,38,II.15.5,0.0004554093175102025,0.0005145434406585991,0.9911460876464844,7.331267999950796
3,38,II.2.42,9.605698141967878e-05,0.0001855141163105145,0.990455687046051,5.834633499849588
3,38,II.27.16,0.0001237745163962245,0.00011523204739205539,0.9933582544326782,1.0255247000604868
3,38,II.27.18,0.0002014236815739423,0.00016393026453442872,0.9952088594436646,0.41419490007683635
