Main Network Layers,Function,train MSE,test MSE,R2 Score,time,Level
1,I.9.18,0.0008561501745134592,0.0008605938055552542,-0.0893481969833374,6.488896800001385,Hard
1,II.10.9,0.0006859846180304885,0.0005926266894675791,0.9900858998298645,0.8932313999976031,Easy
1,II.11.17,0.0072623128071427345,0.010114718228578568,0.8952729105949402,6.361114800005453,Hard
1,II.11.20,1.7558699255459942e-05,1.7859892977867275e-05,0.9900814294815063,5.2497121000196785,Hard
1,II.11.27,0.0008592825615778565,0.0019663504790514708,0.9864293932914734,6.21668499999214,Hard
1,II.11.28,0.009109431877732277,0.006492609158158302,0.9908910989761353,0.22924690000945702,Hard
1,II.11.3,0.0001073209205060266,0.00012095610145479441,0.968968391418457,6.326185299985809,Medium
1,II.13.17,0.00012911368685308844,8.071041520452127e-05,0.9906294345855713,1.6205085999972653,Easy
1,II.13.23,0.0018582387128844857,0.001079394482076168,0.9901663064956665,1.0100244000204839,Hard
1,II.13.34,0.0006332375924102962,0.0007145540439523757,0.9912674427032471,3.000680099998135,Hard
1,II.15.4,0.0005014103371649981,0.0005163108580745757,0.9911156296730042,2.8207232000131626,Easy
1,II.15.5,0.0005123823648318648,0.0005488005117513239,0.9905565977096558,2.6058716000115965,Easy
1,II.2.42,0.00014840185758657753,0.00018587683734949678,0.9904370307922363,3.0436530000006314,Easy
1,II.21.32,0.001487716450355947,0.018054232001304626,0.365609347820282,6.4938564999902155,Medium
1,II.24.17,0.0006079141749069095,0.0006249808357097208,0.9907198548316956,0.4361371999839321,Hard
1,II.27.16,0.0001318314898526296,0.00012628377589862794,0.9927211999893188,1.1693968999898061,Easy
1,II.27.18,0.0004019328625872731,0.0003415503597352654,0.9900176525115967,1.9312135000072885,Easy
1,II.3.24,2.3901126041891985e-05,1.7288770322920755e-05,0.9911649227142334,0.6818294000113383,Easy
1,II.34.11,5.5882188462419435e-05,5.836844866280444e-05,0.9902319312095642,1.4679739999992307,Easy
1,II.34.29a,8.931257070798893e-06,9.424697054782882e-06,0.9721211194992065,5.9154026999894995,Medium
1,II.34.29b,7.614453352289274e-05,0.00012267129204701632,0.9900389909744263,3.898818699992262,Easy
1,II.34.2a,1.3957147530163638e-05,1.287120994675206e-05,0.9904815554618835,2.757819499995094,Medium
1,II.34.2,5.372668238123879e-05,5.157390478416346e-05,0.9913815855979919,0.8954789999988861,Medium
1,II.35.18,0.00041013388545252383,0.0003453118843026459,0.9818294644355774,6.288697400013916,Hard
1,II.35.21,7.01601748005487e-05,0.00010082143126055598,0.9903050065040588,5.101981799991336,Hard
1,II.36.38,0.0008073844364844263,0.001070141326636076,0.9905207753181458,2.4737134000170045,Hard
1,II.37.1,0.001274932874366641,0.0011348063126206398,0.9911160469055176,0.26425469998503104,Medium
1,II.38.14,0.00010577319335425273,9.300683450419456e-05,0.9917532205581665,0.5806772999931127,Easy
1,II.38.3,0.00020010003936477005,0.000199585992959328,0.9916497468948364,3.0775413000083063,Easy
1,II.4.23,9.603591934137512e-06,8.173549758794252e-06,0.99032062292099,2.4735201000003144,Easy
1,II.6.11,0.0001844387879827991,0.00024608298554085195,0.8761287331581116,5.968572400015546,Medium
1,II.6.15a,0.014440925791859627,0.019210360944271088,0.8454716205596924,6.3398290000041015,Hard
1,II.6.15b,0.001013304339721799,0.0011137578403577209,0.8814178109169006,5.95730160002131,Hard
1,II.8.31,8.27601324999705e-05,7.005721272435039e-05,0.9924517273902893,0.48183720000088215,Easy
1,II.8.7,2.607804390208912e-06,2.34719664149452e-06,0.9901345372200012,3.0320334999996703,Medium
1,III.10.19,0.0008050634060055017,0.0010069924173876643,0.9902163147926331,1.8441110999847297,Hard
1,III.12.43,0.00037767630419693887,0.00040942479972727597,0.991387128829956,0.22724249999737367,Easy
1,III.13.18,0.0006117051234468818,0.0006059809238649905,0.9903982281684875,1.817173500021454,Medium
1,III.14.14,0.011268975213170052,0.006888307631015778,0.9134785532951355,6.2592868999927305,Medium
1,III.15.12,0.0071886032819747925,0.008234381675720215,0.9903551340103149,1.478240900003584,Medium
1,III.15.14,0.0004761484160553664,0.0004898621118627489,0.9904986619949341,1.2719041999953333,Medium
1,III.15.27,0.0498143807053566,0.0395527184009552,0.9924866557121277,0.25766140001360327,Easy
1,III.17.37,0.0012113662669435143,0.0012713797623291612,0.9911355376243591,1.451997099997243,Medium
1,III.19.51,1.8077943195748958e-06,2.0163065528322477e-06,-2.431943893432617,6.282463899988215,Medium
1,III.21.20,0.0003152959106955677,0.00022798065037932247,0.9904617667198181,0.7177206999913324,Hard
1,III.4.32,0.028298700228333473,0.029655298218131065,0.9906997680664062,0.1939272999879904,Medium
1,III.4.33,0.007187981624156237,0.006259043700993061,0.9903001189231873,0.2436720000114292,Hard
1,III.7.38,0.0022612924221903086,0.001849374151788652,0.9913393259048462,0.4841403999889735,Easy
1,III.8.54,0.01664048433303833,0.0216306634247303,0.8225959539413452,5.862817000015639,Medium
1,III.9.52,0.0003584681253414601,0.00042805701377801597,0.9793148040771484,6.4699289000127465,Hard
5,I.10.7,0.0017527383752167225,0.0010677287355065346,0.990272581577301,1.0600273000018205,Medium
5,I.11.19,0.0408807210624218,0.0689556747674942,0.7844808101654053,14.630687600001693,Medium
5,I.12.11,0.006839705165475607,0.008371821604669094,0.9324806928634644,14.691802699991968,Medium
5,I.12.1,0.000652952294331044,0.0007388116209767759,0.9928404092788696,0.8960878999787383,Easy
5,I.12.2,3.8213202060433105e-06,3.4458698792150244e-05,0.9686899185180664,14.188353099976666,Medium
5,I.12.4,3.0497491025016643e-05,3.006988117704168e-05,0.9907836318016052,1.2945813999976963,Easy
5,I.12.5,0.0007693872321397066,0.0006614696467295289,0.9935898780822754,0.33680550000281073,Easy
5,I.13.12,0.00013054991723038256,0.00011559571430552751,0.9909002780914307,1.6265504000184592,Medium
5,I.13.4,0.0008164495811797678,0.0008680107421241701,0.9913915991783142,1.3573032999993302,Medium
5,I.14.3,0.0003744387940969318,0.0003663986863102764,0.9909065365791321,0.7990367000165861,Easy
5,I.14.4,9.65655708569102e-05,8.236440771725029e-05,0.9903711080551147,1.0051604000036605,Easy
5,I.15.10,0.0009084230405278504,0.00091634935233742,0.9915018677711487,1.314500999986194,Medium
5,I.15.3t,0.003839005483314395,0.004526800941675901,0.9900538921356201,12.618714299984276,Hard
5,I.15.3x,0.004952831193804741,0.007603378035128117,0.9865513443946838,14.136765299976105,Hard
5,I.16.6,0.0033331664744764566,0.0026402915827929974,0.9926182627677917,0.3956670000043232,Medium
5,I.18.12,0.0030718655325472355,0.003269033972173929,0.9343317151069641,14.22334180001053,Easy
5,I.18.16,0.002681843703612685,0.004405860789120197,0.7641098499298096,14.055277100007515,Easy
5,I.18.4,0.001630377839319408,0.0015401653945446014,0.9909979701042175,0.2815520000003744,Medium
5,I.24.6,1.7057169316103682e-05,1.6029436665121466e-05,0.9906368851661682,12.420091699983459,Medium
5,I.25.13,0.0026387060061097145,0.002450071508064866,0.9921891093254089,0.9566956000053324,Easy
5,I.26.2,0.0023467487189918756,0.0021598367020487785,0.9900509119033813,1.1667054999852553,Easy
5,I.27.6,0.0002961430582217872,0.00029649221687577665,0.9905418753623962,1.2257256000011694,Easy
5,I.29.16,0.0032147036399692297,0.003825976513326168,0.9723676443099976,14.003771799994865,Hard
5,I.29.4,0.0007393834530375898,0.0005515775992535055,0.9952068328857422,0.610761799995089,Medium
5,I.30.3,0.014171331189572811,0.020781010389328003,0.8824449181556702,14.370054200000595,Hard
5,I.30.5,0.0012646603863686323,0.001183366752229631,0.9924967885017395,0.569425499998033,Easy
5,I.32.17,0.00125603296328336,3.264601230621338,0.2831560969352722,14.76914410002064,Hard
5,I.32.5,0.007687982637435198,0.01307140477001667,0.9124651551246643,14.496271399984835,Medium
5,I.34.10,0.0020823439117521048,0.0016657274682074785,0.9937021136283875,1.0739819000009447,Medium
5,I.34.14,0.0016220061806961894,0.001334488159045577,0.99067622423172,0.9008671999908984,Hard
5,I.34.27,0.0010099263163283467,0.0009548477246426046,0.9907468557357788,0.33708650001790375,Medium
5,I.34.8,0.00018006325990427285,0.000318770733429119,0.9904031753540039,9.710802399989916,Medium
5,I.37.4,0.005262700375169516,0.005885925609618425,0.9926009774208069,1.0792125999869313,Hard
5,I.38.12,0.09695343673229218,0.0675983801484108,0.9932330846786499,1.5533204000093974,Medium
5,I.39.10,0.0005002355319447815,0.00046904748887754977,0.9956145882606506,0.45005939999828115,Medium
5,I.39.11,0.000628147623501718,0.0005600976292043924,0.990714967250824,0.45165559998713434,Medium
5,I.39.22,0.00021132682741153985,0.00019800246809609234,0.9917160272598267,1.1462056000018492,Hard
5,I.40.1,0.0006945573841221631,0.0008278694003820419,0.9902777671813965,10.272328899998683,Hard
5,I.41.16,6.302640395006165e-05,5.626070196740329e-05,0.9936316013336182,1.1728555999870878,Hard
5,I.43.16,0.00022038222232367843,0.00021794741041958332,0.9908815622329712,0.9676944999955595,Easy
5,I.43.31,0.00022980284120421857,0.0002339662314625457,0.990225613117218,0.9569009999977425,Medium
5,I.43.43,0.0005988783668726683,0.0006272356258705258,0.9912535548210144,0.6847689000132959,Medium
5,I.44.4,0.00011344304220983759,0.00012463820166885853,0.9904152154922485,1.9762654999794904,Hard
5,I.47.23,0.0004438783507794142,0.0004167820152360946,0.9901605844497681,0.5142237999825738,Easy
5,I.50.26,0.0060787564143538475,0.008957832120358944,0.9612590670585632,14.364811600011308,Hard
5,I.6.20a,0.0001741587184369564,0.0001888832775875926,0.9902921319007874,1.0745487999811303,Hard
5,I.6.20b,0.0001735367113724351,0.00017173848755192012,0.9903690218925476,14.246465300006093,Hard
5,I.6.20,9.532237891107798e-05,9.178384061669931e-05,0.9927955865859985,1.6357083000184502,Hard
5,I.9.18,6.236231911316281e-06,7.81402468419401e-06,0.9901089072227478,11.086780699988594,Hard
5,II.10.9,0.0005097147077322006,0.0003890044754371047,0.9934923052787781,0.6984554000082426,Easy
5,II.11.17,0.005496153142303228,0.007116890978068113,0.9263122081756592,14.908721300016623,Hard
5,II.11.20,1.6126843547681347e-05,1.4615843610954471e-05,0.9918830394744873,2.635163500002818,Hard
5,II.11.27,0.000794209714513272,0.0012894384562969208,0.991101086139679,1.6669636000005994,Hard
5,II.11.28,0.007387025747448206,0.006585648749023676,0.9907606244087219,0.7914331000065431,Hard
5,II.11.3,2.786646109598223e-05,3.616429603425786e-05,0.9907219409942627,1.3483714000030886,Medium
5,II.13.17,0.00010219873365713283,6.390714406734332e-05,0.9925802946090698,1.0343814000079874,Easy
5,II.13.23,0.0010367999784648418,0.0007402994087897241,0.993255615234375,1.472508300008485,Hard
5,II.13.34,0.0008064531721174717,0.0007557261851616204,0.990764319896698,1.5876547999796458,Hard
5,II.15.4,0.0005577528499998152,0.0005335156456567347,0.9908196330070496,1.1354896000120789,Easy
5,II.15.5,0.0005106733879074454,0.0005338668706826866,0.9908135533332825,2.833745900017675,Easy
5,II.2.42,0.00010142995597561821,0.00013952433073427528,0.9928217530250549,2.169952500000363,Easy
5,II.21.32,0.00032432127045467496,0.010401420295238495,0.6345142722129822,14.708497699990403,Medium
5,II.24.17,0.00048415636410936713,0.0005200384766794741,0.9922781586647034,0.5098731000034604,Hard
5,II.27.16,0.00014349528646562248,0.00016763586609158665,0.9903377890586853,2.2452804000058677,Easy
5,II.27.18,0.00037665991112589836,0.0003248408029321581,0.9905060529708862,1.629790899984073,Easy
5,II.3.24,1.8908465790445916e-05,1.588347731740214e-05,0.9918830990791321,0.8989698000077624,Easy
5,II.34.11,6.666407716693357e-05,5.5951488320715725e-05,0.99063640832901,1.152586899988819,Easy
5,II.34.29a,3.3254107165703317e-06,2.9292564249772113e-06,0.9913350939750671,1.9145458999846596,Medium
5,II.34.29b,8.47057526698336e-05,9.477050480199978e-05,0.9923045635223389,1.9161853000114206,Easy
5,II.34.2a,1.430008251190884e-05,1.1087564416811801e-05,0.9918005466461182,1.2960811000084504,Medium
5,II.34.2,5.097795292385854e-05,5.1921873819082975e-05,0.9913234114646912,1.3558615999936592,Medium
5,II.35.18,0.0001901428186101839,0.00018278538482263684,0.9903817176818848,7.762749399989843,Hard
5,II.35.21,6.573395512532443e-05,9.493035759078339e-05,0.9908714890480042,2.5632970000151545,Hard
5,II.36.38,0.0014054235070943832,0.0011103502474725246,0.9901646375656128,2.6506985999876633,Hard
5,II.37.1,0.0013635793002322316,0.0012661943910643458,0.9900875091552734,0.694931899983203,Medium
5,II.38.14,7.397638546535745e-05,7.360104063991457e-05,0.9934739470481873,0.5032498999789823,Easy
5,II.38.3,0.0002452045737300068,0.0002295459999004379,0.99039626121521,0.9627376999997068,Easy
5,II.4.23,1.012740995065542e-05,7.799872946634423e-06,0.9907631278038025,0.7325822999991942,Easy
5,II.6.11,1.2752569091389887e-05,1.924928255903069e-05,0.9903104305267334,5.885756200004835,Medium
5,II.6.15a,0.0014170465292409062,0.005015457049012184,0.9596556425094604,14.819246300001396,Hard
5,II.6.15b,0.0003113042621407658,0.00038305099587887526,0.9592164158821106,14.380996200023219,Hard
5,II.8.31,7.71921404520981e-05,8.260689355665818e-05,0.9910995364189148,0.4516482999897562,Easy
5,II.8.7,2.3344182409346104e-06,2.167930688301567e-06,0.9908879995346069,2.6749944999755826,Medium
5,III.10.19,0.0008532655774615705,0.001001504948362708,0.990269660949707,1.3184628000017256,Hard
5,III.12.43,0.0004544246767181903,0.00037919022724963725,0.9920231699943542,0.6774907000071835,Easy
5,III.13.18,0.0006871945806778967,0.00041847629472613335,0.9933692216873169,1.094828300003428,Medium
5,III.14.14,0.002061387524008751,0.0027984275948256254,0.9648500084877014,14.787842999998247,Medium
5,III.15.12,0.007231458555907011,0.00760060315951705,0.9910974502563477,0.9536802000075113,Medium
5,III.15.14,0.00035977474180981517,0.0003870225336868316,0.9924933314323425,1.014184799976647,Medium
5,III.15.27,0.05109170451760292,0.039479680359363556,0.9925005435943604,0.5799004999862518,Easy
5,III.17.37,0.0011812986340373755,0.0012540164170786738,0.991256594657898,1.5153412999934517,Medium
5,III.19.51,3.569092399402507e-08,9.905095055273705e-08,0.8314059376716614,14.527235199988354,Medium
5,III.21.20,0.00026571479975245893,0.00023543192946817726,0.9901500344276428,1.4924198999942746,Hard
5,III.4.32,0.02558039501309395,0.03135787695646286,0.9901658296585083,0.45172630000161007,Medium
5,III.4.33,0.006347259972244501,0.0061993892304599285,0.9903925657272339,0.4140200999972876,Hard
5,III.7.38,0.0024685936514288187,0.0018109490629285574,0.9915192723274231,0.5733318000275176,Easy
5,III.8.54,0.00038966062129475176,0.0011914530768990517,0.9902282953262329,8.61712159999297,Medium
5,III.9.52,0.00018728450231719762,0.00019932763825636357,0.9903677701950073,2.219349599996349,Hard
10,I.10.7,0.0006610029959119856,0.0010598734952509403,0.9903441667556763,5.488274900009856,Medium
10,I.11.19,0.061972614377737045,0.10777443647384644,0.6631537675857544,24.71160000000964,Medium
10,I.12.11,0.01406899094581604,0.01860632933676243,0.8499387502670288,24.458112299995264,Medium
10,I.12.1,0.0009394029038958251,0.0008886128198355436,0.991388738155365,0.6734546000079717,Easy
10,I.12.2,2.156971095246263e-05,8.283431816380471e-05,0.9247344732284546,24.2638772999926,Medium
10,I.12.4,2.5722703867359087e-05,2.4869019398465753e-05,0.9923776984214783,3.733969499997329,Easy
10,I.12.5,0.0009233944001607597,0.0009236345067620277,0.9910493493080139,1.5546677999955136,Easy
10,I.13.12,0.000139687312184833,0.00011816176265710965,0.9906982779502869,2.8470405000261962,Medium
10,I.13.4,0.0018132560653612018,0.0026304542552679777,0.9739128351211548,24.51982859999407,Medium
10,I.14.3,0.0003394688537809998,0.0003692491154652089,0.9908357858657837,1.9888579999969807,Easy
10,I.14.4,8.224753401009366e-05,8.015884668566287e-05,0.9906289577484131,2.92689010000322,Easy
10,I.15.10,0.0010800461750477552,0.0010240576229989529,0.9905029535293579,1.0798090000171214,Medium
10,I.15.3t,0.002392744179815054,0.004492254927754402,0.9901297688484192,23.017212800012203,Hard
10,I.15.3x,0.010558308102190495,0.010988416150212288,0.9805639982223511,24.260750399989774,Hard
10,I.16.6,0.0029126121662557125,0.0023796323221176863,0.9933470487594604,0.30101150000700727,Medium
10,I.18.12,0.000388773885788396,0.00048366677947342396,0.9902840852737427,22.916838800010737,Easy
10,I.18.16,0.0001044592063408345,0.00015830389747861773,0.9915243983268738,18.22626169997966,Easy
10,I.18.4,0.0015156875597313046,0.0015748338773846626,0.9907953143119812,1.9403853999974672,Medium
10,I.24.6,4.396839358378202e-05,4.0650895243743435e-05,0.9762549996376038,25.464920500002336,Medium
10,I.25.13,0.0030304850079119205,0.002486620796844363,0.992072582244873,0.7853375999839045,Easy
10,I.26.2,0.002316869795322418,0.0020707505755126476,0.9904612302780151,2.1380867999978364,Easy
10,I.27.6,0.00028029957320541143,0.00031251326436176896,0.990030825138092,1.703203900018707,Easy
10,I.29.16,0.008787876926362514,0.015267014503479004,0.889737069606781,24.758652799995616,Hard
10,I.29.4,0.0012197941541671753,0.000981990247964859,0.9914665818214417,0.78505830001086,Medium
10,I.30.3,0.006306206341832876,0.009988307021558285,0.9434976577758789,24.242971700005,Hard
10,I.30.5,0.0018885352183133364,0.00140593689866364,0.9910855293273926,0.6814976999885403,Easy
10,I.32.17,0.004344956483691931,3.458355665206909,0.24061131477355957,25.129544600000372,Hard
10,I.32.5,0.002332618460059166,0.007519589737057686,0.9496437907218933,24.455059299973072,Medium
10,I.34.10,0.003182027256116271,0.002565222792327404,0.990301251411438,0.9942463999905158,Medium
10,I.34.14,0.0014721490442752838,0.0013500272762030363,0.9905676245689392,1.646441999997478,Hard
10,I.34.27,0.0008533313521184027,0.0007920857169665396,0.9923241138458252,2.123206399992341,Medium
10,I.34.8,0.0003062056202907115,0.0003168337279930711,0.9904614686965942,16.432666899985634,Medium
10,I.37.4,0.00708821602165699,0.007176993880420923,0.9909780025482178,1.6461855999950785,Hard
10,I.38.12,0.14264480769634247,0.08001959323883057,0.9919896721839905,2.417192299995804,Medium
10,I.39.10,0.0004414129361975938,0.00039530365029349923,0.9963040947914124,1.5448862000193913,Medium
10,I.39.11,0.00048495232476852834,0.0004173386259935796,0.9930815696716309,1.0697800000198185,Medium
10,I.39.22,0.00025555939646437764,0.00020286953076720238,0.9915123581886292,1.1696707000082824,Hard
10,I.40.1,0.0013683681609109044,0.0016209918539971113,0.9809635877609253,24.66057920001913,Hard
10,I.41.16,7.225574518088251e-05,8.322071516886353e-05,0.9905799031257629,1.4596518999896944,Hard
10,I.43.16,0.00023550847254227847,0.00020555239461828023,0.9914001226425171,1.6282788999960758,Easy
10,I.43.31,0.00022248548339121044,0.000205361342523247,0.9914206266403198,0.9692763000202831,Medium
10,I.43.43,0.0005293855792842805,0.0005303457728587091,0.9926046133041382,1.2483204000163823,Medium
10,I.44.4,9.933850378729403e-05,0.00012365715519990772,0.9904906749725342,3.4741872000158764,Hard
10,I.47.23,0.0002785719698294997,0.00025279453257098794,0.9940320253372192,0.9633828999940306,Easy
10,I.50.26,0.0017146210884675384,0.0022192776668816805,0.9904020428657532,7.4299806999915745,Hard
10,I.6.20a,0.0001774043485056609,0.0001712322555249557,0.9911993145942688,0.9815497000236064,Hard
10,I.6.20b,0.00016998843057081103,0.00017633063544053584,0.9901114702224731,2.7641256999922916,Hard
10,I.6.20,0.0001239136909134686,0.00010601124813547358,0.9916788339614868,2.489217499998631,Hard
10,I.9.18,5.414319730334682e-06,7.31251020624768e-06,0.9907437562942505,12.384669899998698,Hard
10,II.10.9,0.0005052874912507832,0.0003674543695524335,0.9938527941703796,1.0613008000073023,Easy
10,II.11.17,0.000512692320626229,0.0008767169783823192,0.9909225106239319,20.71267860001535,Hard
10,II.11.20,1.2027686352666933e-05,1.0399585335107986e-05,0.9942245483398438,3.8536946999956854,Hard
10,II.11.27,0.0008422386599704623,0.0013898940524086356,0.9904077649116516,2.541239099984523,Hard
10,II.11.28,0.0074452287517488,0.005700584035366774,0.9920023083686829,1.0704663000069559,Hard
10,II.11.3,2.5843506591627374e-05,3.334885332151316e-05,0.9914442300796509,2.3617058000236284,Medium
10,II.13.17,0.0001252040674444288,7.540814112871885e-05,0.9912450313568115,3.098073800007114,Easy
10,II.13.23,0.000861002947203815,0.0010532975429669023,0.9904040694236755,4.075815100019099,Hard
10,II.13.34,0.0004612696066033095,0.0007800409803166986,0.9904671311378479,19.935500699997647,Hard
10,II.15.4,0.0005034666392020881,0.0005651404499076307,0.9902754426002502,1.842148099996848,Easy
10,II.15.5,0.000471095263492316,0.0005512965726666152,0.9905136227607727,2.232560700009344,Easy
10,II.2.42,0.00019828174845315516,0.00019035344303119928,0.9902067184448242,3.1603128999995533,Easy
10,II.21.32,0.00022788095520809293,0.012360767461359501,0.5656666159629822,24.831418300018413,Medium
10,II.24.17,0.0005403467221185565,0.0005559803685173392,0.9917444586753845,0.7796308999822941,Hard
10,II.27.16,0.00014884627307765186,0.00016119737119879574,0.9907088875770569,4.279162599996198,Easy
10,II.27.18,0.00034203019458800554,0.0002935643424279988,0.9914201498031616,1.8004702999896836,Easy
10,II.3.24,1.5704024917795323e-05,1.2148294445069041e-05,0.9937918782234192,1.3245517000032123,Easy
10,II.34.11,4.184311183053069e-05,3.1427938665729016e-05,0.9947404861450195,1.6045057000010274,Easy
10,II.34.29a,3.5703999401448527e-06,3.260911171309999e-06,0.9903540015220642,3.0119544999906793,Medium
10,II.34.29b,9.661036165198311e-05,0.00011637323041213676,0.9905503988265991,3.47990320000099,Easy
10,II.34.2a,1.4291758816398215e-05,1.3090414540783968e-05,0.9903194308280945,1.9415674000047147,Medium
10,II.34.2,5.6681852584006265e-05,5.7340515922987834e-05,0.9904179573059082,1.2568271000054665,Medium
10,II.35.18,0.0002124210150213912,0.00018727799761109054,0.9901453256607056,5.580155400006333,Hard
10,II.35.21,7.024584920145571e-05,8.887207513907924e-05,0.9914540648460388,2.2656878999841865,Hard
10,II.36.38,0.0007995548075996339,0.001065573887899518,0.9905612468719482,8.676320200000191,Hard
10,II.37.1,0.0010776217095553875,0.0010700414422899485,0.9916231036186218,0.9040815999906044,Medium
10,II.38.14,7.825588545529172e-05,7.293609087355435e-05,0.9935328960418701,0.8081075999944005,Easy
10,II.38.3,0.0002476513618603349,0.00022951130813453346,0.9903977513313293,1.549158299982082,Easy
10,II.4.23,8.569404599256814e-06,7.684598131163511e-06,0.9908996820449829,3.0810985999996774,Easy
10,II.6.11,1.4300584552984219e-05,1.8952132450067438e-05,0.9904600381851196,4.525977899989812,Medium
10,II.6.15a,0.006343063432723284,0.0049614254385232925,0.9600902199745178,24.928403199999593,Hard
10,II.6.15b,6.166848470456898e-05,8.281402551801875e-05,0.9911827445030212,11.306980499997735,Hard
10,II.8.31,5.8922392781823874e-05,5.7140419812640175e-05,0.9938434362411499,1.0428251999837812,Easy
10,II.8.7,1.958565007953439e-06,2.0359134396130685e-06,0.991442859172821,0.8439676999987569,Medium
10,III.10.19,0.0008261607144959271,0.0009461223962716758,0.9908077120780945,1.350558700010879,Hard
