Grid Size,Function,train MSE,test MSE,R2 Score,time,Level
2,I.47.23,0.00040738226380199194,0.00035732396645471454,0.9915642738342285,0.4853997998870909,Easy
2,I.50.26,0.008187402971088886,0.009960795752704144,0.9569214582443237,9.132557599805295,Hard
2,I.6.20a,0.00013274805678520352,0.00013710751954931766,0.9929531812667847,0.28054630011320114,Hard
2,I.6.20b,0.0002541416324675083,0.0002815414627548307,0.9842113256454468,9.038199699949473,Hard
2,I.6.20,0.00015236926265060902,0.00012703234096989036,0.9900288581848145,1.1629198999144137,Hard
2,I.9.18,3.589835614548065e-05,4.9144175136461854e-05,0.9377928376197815,9.824095299933106,Hard
2,II.10.9,0.0007822655607014894,0.0005274296854622662,0.9911765456199646,0.4055336997844279,Easy
2,II.11.17,0.008123508654534817,0.017641883343458176,0.817337155342102,9.536269700154662,Hard
2,II.11.20,1.8946893760585226e-05,1.7214939362020232e-05,0.9904395937919617,1.305426700040698,Hard
2,II.11.27,0.00046591891441494226,0.0014147915644571185,0.9902359247207642,1.7063437001779675,Hard
2,II.11.28,0.011848445050418377,0.007042364217340946,0.9901198148727417,0.4367485996335745,Hard
2,II.11.3,3.446369373705238e-05,3.7204048567218706e-05,0.9904552102088928,0.9742617001757026,Medium
2,II.13.17,0.0001455875753890723,7.021137571427971e-05,0.991848349571228,1.2205747999250889,Easy
2,II.13.23,0.0018040218856185675,0.0010848517995327711,0.9901165962219238,1.2865639999508858,Hard
2,II.13.34,0.0013735840329900384,0.0007956753252074122,0.9902760982513428,1.3298328998498619,Hard
2,II.15.4,0.0005650648381561041,0.0005747893010266125,0.990109384059906,0.5218122997321188,Easy
2,II.15.5,0.0005280955228954554,0.0005658525042235851,0.9902631640434265,0.6705261999741197,Easy
2,II.2.42,0.00016551256703678519,0.00019282819994259626,0.990079402923584,0.8597149001434445,Easy
2,II.21.32,1.7666177882347256e-05,0.009773065336048603,0.6565934419631958,9.918067099992186,Medium
2,II.24.17,0.0005682388436980546,0.0006734241615049541,0.9900005459785461,0.5275432001799345,Hard
2,II.27.16,0.00015173513384070247,0.00013964230311103165,0.9919512867927551,0.4079557000659406,Easy
2,II.27.18,0.0003427227202337235,0.00024847305030561984,0.9927380084991455,0.3167345002293587,Easy
2,II.3.24,1.6110381693579257e-05,1.804517705750186e-05,0.990778386592865,0.37182029988616705,Easy
2,II.34.11,6.914851110195741e-05,5.167998460819945e-05,0.9913512468338013,0.4352799002081156,Easy
2,II.34.29a,2.8868773824797245e-06,2.9323525723157218e-06,0.9913259148597717,1.0513015002943575,Medium
2,II.34.29b,8.076887024799362e-05,0.00010568940342636779,0.9914179444313049,1.2611854998394847,Easy
2,II.34.2a,1.1457254004199058e-05,1.1295387594145723e-05,0.9916468858718872,0.5463640000671148,Medium
2,II.34.2,4.990520392311737e-05,5.3462423238670453e-05,0.9910659790039062,0.7343204002827406,Medium
2,II.35.18,0.00017191539518535137,0.00018143390479963273,0.9904528260231018,2.427706800401211,Hard
2,II.35.21,7.491289579775184e-05,0.00010304272291250527,0.9900914430618286,0.5020904000848532,Hard
2,II.36.38,0.0006587625248357654,0.0010482820216566324,0.990714430809021,1.9490022999234498,Hard
2,II.37.1,0.0011960170231759548,0.0011760375928133726,0.9907932877540588,0.4277745997533202,Medium
2,II.38.14,0.0001007479295367375,8.575672109145671e-05,0.9923961162567139,0.2133740996941924,Easy
2,II.38.3,0.0003049224033020437,0.0002163272292818874,0.9909493327140808,0.45983519963920116,Easy
2,II.4.23,9.964547643903643e-06,7.731593541393522e-06,0.9908440113067627,1.2050290000624955,Easy
2,II.6.11,9.20589536690386e-06,1.9235490981373005e-05,0.9903174042701721,1.4214284997433424,Medium
2,II.6.15a,0.0017921091057360172,0.00499185873195529,0.9598454236984253,10.02170809963718,Hard
2,II.6.15b,0.00020031743042636663,0.00034585382672958076,0.9631768465042114,9.603371900040656,Hard
2,II.8.31,4.55599365523085e-05,4.0386341424891725e-05,0.9956485629081726,0.30297290021553636,Easy
2,II.8.7,2.5799188279052032e-06,2.2682190774503397e-06,0.9904664754867554,2.6871078996919096,Medium
2,III.10.19,0.0007460547494702041,0.001018323702737689,0.9901062250137329,0.6438072999008,Hard
2,III.12.43,0.000413113331887871,0.0003725132264662534,0.9921635985374451,0.2566660000011325,Easy
2,III.13.18,0.000838882231619209,0.0005595311522483826,0.9911342263221741,0.3651311001740396,Medium
2,III.14.14,0.0007066079997457564,0.0007518677739426494,0.9905560612678528,6.997956399805844,Medium
2,III.15.12,0.007431641686707735,0.008251839317381382,0.9903346300125122,1.3463872000575066,Medium
2,III.15.14,0.00046982563799247146,0.00047582798288203776,0.9907708764076233,0.8139475001953542,Medium
2,III.15.27,0.07429986447095871,0.05051368102431297,0.9904045462608337,0.5805656001903117,Easy
2,III.17.37,0.0011193741811439395,0.0013771939557045698,0.9903977513313293,0.9589036996476352,Medium
2,III.19.51,1.185733964348401e-07,1.7535717233840842e-07,0.7015255689620972,8.414781599771231,Medium
2,III.21.20,0.0002092495997203514,0.0002201881434302777,0.9907878041267395,1.7964245998300612,Hard
2,III.4.32,0.02099231444299221,0.029857326298952103,0.99063640832901,0.5869665998034179,Medium
2,III.4.33,0.005657435394823551,0.00605770293623209,0.9906121492385864,0.3620702000334859,Hard
2,III.7.38,0.0027236330788582563,0.0019948172848671675,0.990658164024353,0.5167622999288142,Easy
2,III.8.54,0.004126631189137697,0.007272677030414343,0.9403530955314636,8.054839100223035,Medium
2,III.9.52,0.0001088180360966362,0.00020113179925829172,0.9902806282043457,1.9030872001312673,Hard
3,I.10.7,0.0018795813666656613,0.0010436098091304302,0.9904923439025879,0.4906159001402557,Medium
3,I.11.19,0.10140789300203323,0.1318722814321518,0.587836503982544,8.509634400252253,Medium
3,I.12.11,0.01493464969098568,0.02608693391084671,0.7896071672439575,8.45050649996847,Medium
3,I.12.1,0.0011667549842968583,0.000795501284301281,0.9922910332679749,0.19232669984921813,Easy
3,I.12.2,6.712156027788296e-05,9.627412509871647e-05,0.9125227332115173,8.260917500127107,Medium
3,I.12.4,3.7161229556659237e-05,3.2545493013458326e-05,0.9900248646736145,0.8687974996864796,Easy
3,I.12.5,0.001052596140652895,0.0007499443599954247,0.9927325248718262,0.19082289980724454,Easy
3,I.13.12,9.822141873883083e-05,0.0001132716060965322,0.9910832643508911,1.3262251000851393,Medium
3,I.13.4,0.0008600206347182393,0.0007854562136344612,0.992210328578949,0.26427590008825064,Medium
3,I.14.3,0.00037052316474728286,0.00035968294832855463,0.9910731911659241,0.2966702003031969,Easy
3,I.14.4,9.246022818842903e-05,7.852105045458302e-05,0.9908204078674316,0.38212900003418326,Easy
3,I.15.10,0.0012289583683013916,0.0010302792070433497,0.9904452562332153,0.3219016999937594,Medium
3,I.15.3t,0.006201846990734339,0.0122455433011055,0.9730945229530334,8.283704599831253,Hard
3,I.15.3x,0.003340210532769561,0.0054902187548577785,0.990289032459259,4.6755609000101686,Hard
3,I.16.6,0.0027882775757461786,0.002558816457167268,0.9928460717201233,0.1599481999874115,Medium
3,I.18.12,0.0017081733094528317,0.0019072367576882243,0.961687445640564,8.039271500427276,Easy
3,I.18.16,0.0018581736367195845,0.0021217470057308674,0.8864014744758606,8.2641946002841,Easy
3,I.18.4,0.001415348262526095,0.0014496099902316928,0.991527259349823,0.36210160003975034,Medium
3,I.24.6,1.725224865367636e-05,2.238594606751576e-05,0.9869239330291748,8.236218400299549,Medium
3,I.25.13,0.0032080619130283594,0.002119421260431409,0.9932432174682617,0.22412500018253922,Easy
3,I.26.2,0.0024895949754863977,0.0021349582821130753,0.9901654720306396,0.6685510999523103,Easy
3,I.27.6,0.0002891301701311022,0.0003071670653298497,0.9902013540267944,0.5445761000737548,Easy
3,I.29.16,0.05603300407528877,0.08119414001703262,0.4135916233062744,8.189435299951583,Hard
3,I.29.4,0.0014222164172679186,0.0009370593470521271,0.9918570518493652,0.2884300001896918,Medium
3,I.30.3,0.028734765946865082,0.0351916179060936,0.8009263277053833,8.072128899861127,Hard
3,I.30.5,0.0016968605341389775,0.0014990682248026133,0.9904950261116028,0.32081500021740794,Easy
3,I.32.17,0.0003453496319707483,3.074514150619507,0.32489556074142456,8.497488600201905,Hard
3,I.32.5,0.0007533399038948119,0.004338911734521389,0.9709437489509583,8.233227000106126,Medium
3,I.34.10,0.003654777305200696,0.0024417764507234097,0.9907680153846741,0.6783452997915447,Medium
3,I.34.14,0.0017771478742361069,0.0014166036853566766,0.9901024699211121,0.454042199999094,Hard
3,I.34.27,0.0011756477179005742,0.000854097306728363,0.9917231798171997,0.2245720000937581,Medium
3,I.34.8,0.002826379844918847,0.003145882161334157,0.9052906632423401,8.273251300211996,Medium
3,I.37.4,0.006712079979479313,0.007859760895371437,0.9901196956634521,0.6100348997861147,Hard
3,I.38.12,0.1007036566734314,0.09471870958805084,0.9905182123184204,3.4842015001922846,Medium
3,I.39.10,0.001349533791653812,0.0010656957747414708,0.9900361895561218,0.22401429992169142,Medium
3,I.39.11,0.0004963523242622614,0.0004967424320057034,0.9917652606964111,0.4177673999220133,Medium
3,I.39.22,0.00026378361508250237,0.0002117932599503547,0.9911389946937561,0.36261089984327555,Hard
3,I.40.1,0.001056683249771595,0.002978857606649399,0.9650172591209412,8.594464999623597,Hard
3,I.41.16,4.4527059799293056e-05,8.569173223804682e-05,0.990300178527832,1.1182082002051175,Hard
3,I.43.16,0.00025626737624406815,0.00022472291311714798,0.9905980825424194,0.42848689993843436,Easy
3,I.43.31,0.0002420335222268477,0.00023854283790569752,0.9900344014167786,0.4517285004258156,Medium
3,I.43.43,0.0007059371564537287,0.0007083710515871644,0.9901221990585327,0.46065100003033876,Medium
3,I.44.4,8.708563836989924e-05,0.00012615138257388026,0.990298867225647,0.8495268998667598,Hard
3,I.47.23,0.000432978238677606,0.0003729060699697584,0.9911963939666748,0.35391739988699555,Easy
3,I.50.26,0.0032339401077479124,0.004533568397164345,0.9803931713104248,8.23536580009386,Hard
3,I.6.20a,3.756581645575352e-05,4.0346112655242905e-05,0.9979263544082642,0.15597630012780428,Hard
3,I.6.20b,0.0001409023388987407,0.00017477905203122646,0.9901984930038452,2.8098830999806523,Hard
3,I.6.20,0.0001256967370864004,0.00012497478746809065,0.990190327167511,0.7348341997712851,Hard
3,I.9.18,3.953936538891867e-05,4.8399775550933555e-05,0.9387350678443909,8.863510699942708,Hard
3,II.10.9,0.0008933718199841678,0.0005959570407867432,0.9900301694869995,0.26803570007905364,Easy
3,II.11.17,0.007165789138525724,0.015190662816166878,0.8427169322967529,8.56015310017392,Hard
3,II.11.20,1.1385589459678158e-05,1.652413629926741e-05,0.9908232688903809,0.6883159000426531,Hard
3,II.11.27,0.0005719301989302039,0.0014258363517001271,0.9901597499847412,1.0877633998170495,Hard
3,II.11.28,0.009809066541492939,0.007124639581888914,0.9900044202804565,0.5072431000880897,Hard
3,II.11.3,2.5068897230084985e-05,3.894351902999915e-05,0.9900089502334595,0.5476596001535654,Medium
3,II.13.17,9.626046812627465e-05,7.515537436120212e-05,0.991274356842041,2.5792350000701845,Easy
3,II.13.23,0.0016655673971399665,0.0010364967165514827,0.9905571341514587,0.9353271001018584,Hard
3,II.13.34,0.001050595543347299,0.0007509170682169497,0.9908230900764465,0.9645479000173509,Hard
3,II.15.4,0.0004535334592219442,0.0005053439526818693,0.9913043975830078,0.40502419974654913,Easy
3,II.15.5,0.00047117500798776746,0.000532291189301759,0.9908406734466553,0.42027270002290606,Easy
3,II.2.42,0.0001071373771992512,0.0001658792607486248,0.9914658665657043,0.6483935001306236,Easy
3,II.21.32,4.577899017021991e-05,0.012059911154210567,0.5762381553649902,8.510193299967796,Medium
3,II.24.17,0.0005459878011606634,0.0006028111092746258,0.99104905128479,0.33459649980068207,Hard
3,II.27.16,0.00015206116950139403,0.00014987727627158165,0.9913613200187683,0.4932120000012219,Easy
3,II.27.18,0.00030682000215165317,0.00028313719667494297,0.9917249083518982,0.32419299986213446,Easy
3,II.3.24,2.1755056877736934e-05,1.792299372027628e-05,0.9908408522605896,0.323363299947232,Easy
3,II.34.11,5.4839223594171926e-05,4.955853728461079e-05,0.9917063117027283,0.3299581999890506,Easy
3,II.34.29a,3.6511255530058406e-06,3.2746677334216656e-06,0.9903133511543274,0.5498208999633789,Medium
3,II.34.29b,7.499632192775607e-05,0.00011927047307835892,0.9903151392936707,1.6348537001758814,Easy
3,II.34.2a,1.324153708992526e-05,1.1947096936637536e-05,0.9911649227142334,0.8701674002222717,Medium
3,II.34.2,5.075738226878457e-05,4.927223199047148e-05,0.9917662143707275,0.3544252999126911,Medium
3,II.35.18,0.00018818270473275334,0.0002994576934725046,0.98424232006073,8.503317600116134,Hard
3,II.35.21,5.87898502999451e-05,8.70370349730365e-05,0.9916305541992188,0.7428784999065101,Hard
3,II.36.38,0.000317958474624902,0.0010431756963953376,0.9907596111297607,7.3955139997415245,Hard
3,II.37.1,0.0011810804717242718,0.0012571880361065269,0.9901580214500427,0.3518206002190709,Medium
3,II.38.14,0.00011519807594595477,0.00010045756789622828,0.9910926222801208,0.1259870999492705,Easy
3,II.38.3,0.0002136916882591322,0.00019236901425756514,0.9919517040252686,0.2953692995943129,Easy
3,II.4.23,1.1301958693366032e-05,7.768608156766277e-06,0.990800142288208,0.43633370008319616,Easy
3,II.6.11,1.2670305295614526e-05,1.7919923266163096e-05,0.9909796118736267,3.346836000215262,Medium
3,II.6.15a,0.0014579386916011572,0.005326231475919485,0.9571557641029358,8.593163500074297,Hard
3,II.6.15b,5.098530527902767e-05,0.0002318030019523576,0.9753198623657227,8.224979099817574,Hard
3,II.8.31,7.599441596539691e-05,6.549809768330306e-05,0.9929429292678833,0.1893426002934575,Easy
3,II.8.7,2.275096449011471e-06,1.9418710053287214e-06,0.9918381571769714,0.6724724001251161,Medium
3,III.10.19,0.0005154142854735255,0.0009621939389035106,0.990651547908783,0.363754800055176,Hard
3,III.12.43,0.00040217506466433406,0.00032560425461269915,0.9931504130363464,0.254422000143677,Easy
3,III.13.18,0.0007022438221611083,0.0006125301588326693,0.9902944564819336,0.3934071999974549,Medium
3,III.14.14,0.001285911537706852,0.002544224262237549,0.9680429697036743,8.4653082001023,Medium
3,III.15.12,0.006238850764930248,0.008518729358911514,0.9900220632553101,0.7080274997279048,Medium
3,III.15.14,0.000538380874786526,0.0004752456152345985,0.9907821416854858,0.4273791997693479,Medium
3,III.15.27,0.06429877877235413,0.049845799803733826,0.9905313849449158,0.6116732996888459,Easy
3,III.17.37,0.0011119156843051314,0.0013770562363788486,0.9903987050056458,1.0699297999963164,Medium
3,III.19.51,2.0928537480813247e-07,4.138127280839399e-07,0.29565173387527466,8.526290100067854,Medium
3,III.21.20,0.0002472526684869081,0.00021433724032249302,0.991032600402832,0.46339030005037785,Hard
3,III.4.32,0.021434279158711433,0.028820428997278214,0.9909616112709045,0.41277620010077953,Medium
3,III.4.33,0.005984324961900711,0.006361668463796377,0.9901410937309265,0.3602216001600027,Hard
3,III.7.38,0.002847271505743265,0.002131108893081546,0.9900199174880981,0.3225475000217557,Easy
3,III.8.54,0.0017631108639761806,0.003899858333170414,0.9680153131484985,8.063181100413203,Medium
3,III.9.52,0.0001547115680295974,0.00019852451805491,0.9904065728187561,3.3827508999966085,Hard
4,I.10.7,0.0016020979965105653,0.0010227627353742719,0.9906822443008423,0.9978287001140416,Medium
4,I.11.19,0.0437801368534565,0.051847342401742935,0.8379524350166321,8.66149629978463,Medium
4,I.12.11,0.015421864576637745,0.025984611362218857,0.7904323935508728,8.532404199708253,Medium
4,I.12.1,0.0011293439893051982,0.0009621264762245119,0.9906763434410095,0.31716090021654963,Easy
4,I.12.2,1.3472046703100204e-05,4.49907238362357e-05,0.9591202139854431,8.399652699939907,Medium
4,I.12.4,2.3688466171734035e-05,3.0317200071294792e-05,0.9907078742980957,2.8546348996460438,Easy
4,I.12.5,0.0012488842476159334,0.0008821997907944024,0.991450846195221,0.19129310036078095,Easy
4,I.13.12,8.536273526260629e-05,0.00011789239215431735,0.9907194972038269,3.1534258001483977,Medium
4,I.13.4,0.0012306043645367026,0.0009618193726055324,0.9904612898826599,0.4039560998789966,Medium
4,I.14.3,0.00040892991819418967,0.00038857912295497954,0.9903560280799866,0.2920750002376735,Easy
4,I.14.4,7.947230915306136e-05,8.407296263612807e-05,0.9901713728904724,0.7378797000274062,Easy
4,I.15.10,0.001245200983248651,0.0010507606202736497,0.9902553558349609,0.8164766998961568,Medium
4,I.15.3t,0.004702154081314802,0.007174684666097164,0.9842360615730286,8.545139399822801,Hard
4,I.15.3x,0.004900813102722168,0.011398714035749435,0.9798382520675659,8.556871400214732,Hard
4,I.16.6,0.0034085733350366354,0.003279232420027256,0.9908319711685181,0.19581779977306724,Medium
4,I.18.12,0.0015309246955439448,0.0017202842282131314,0.965442955493927,8.125771099701524,Easy
4,I.18.16,0.001438466482795775,0.00537184439599514,0.7123910188674927,8.498087900225073,Easy
4,I.18.4,0.0015758993104100227,0.0015902223531156778,0.9907053709030151,0.43857620004564524,Medium
4,I.24.6,1.0893371836573351e-05,1.1709408681781497e-05,0.9931603074073792,4.512714099604636,Medium
4,I.25.13,0.004122368060052395,0.002956794574856758,0.9905736446380615,0.2250267001800239,Easy
4,I.26.2,0.0022933739237487316,0.001885016681626439,0.9913168549537659,0.25606200005859137,Easy
4,I.27.6,0.0002822537790052593,0.0003059940063394606,0.9902387857437134,0.9744994002394378,Easy
4,I.29.16,0.026096556335687637,0.032339077442884445,0.7664374709129333,8.462667499668896,Hard
4,I.29.4,0.0013139983639121056,0.0008588331402279437,0.9925368428230286,0.22470729984343052,Medium
4,I.30.3,0.029200507327914238,0.03919823095202446,0.7782614827156067,8.127806700300425,Hard
4,I.30.5,0.0016939117340371013,0.0012059853179380298,0.9923533797264099,0.22765049990266562,Easy
4,I.32.17,0.0013628832530230284,3.1482272148132324,0.30870962142944336,8.658288300037384,Hard
4,I.32.5,0.0006525692879222333,0.01752646453678608,0.8826311230659485,8.457209900021553,Medium
4,I.34.10,0.003579384181648493,0.002277103951200843,0.991390585899353,0.48664209991693497,Medium
4,I.34.14,0.0020207646302878857,0.0013881686609238386,0.9903011322021484,0.4208995997905731,Hard
4,I.34.27,0.0012446941109374166,0.0008368360577151179,0.9918904900550842,0.1911685997620225,Medium
4,I.34.8,0.0031966157257556915,0.003398764180019498,0.897677481174469,8.454982299823314,Medium
4,I.37.4,0.006450951099395752,0.007728106342256069,0.9902852177619934,0.8421160997822881,Hard
4,I.38.12,0.17246724665164948,0.09756741672754288,0.9902330636978149,2.2195418002083898,Medium
4,I.39.10,0.001408543554134667,0.001040322589688003,0.9902734160423279,0.19493329990655184,Medium
4,I.39.11,0.0005731738638132811,0.0005854788469150662,0.9902942180633545,0.4262677999213338,Medium
4,I.39.22,0.00026691483799368143,0.0002282757923239842,0.9904494285583496,0.5075116003863513,Hard
4,I.40.1,0.0015702241798862815,0.0018407877068966627,0.9783823490142822,8.651098900008947,Hard
4,I.41.16,3.6915280361426994e-05,8.788108971202746e-05,0.990052342414856,1.0666082999669015,Hard
4,I.43.16,0.000197295390535146,0.00021792984625790268,0.9908822774887085,0.8938662000000477,Easy
4,I.43.31,0.00021140516037121415,0.0002131267247023061,0.9910961985588074,0.4590547000989318,Medium
4,I.43.43,0.0006058808648958802,0.0006882005836814642,0.990403413772583,0.6776629998348653,Medium
4,I.44.4,9.674164175521582e-05,0.00012101490574423224,0.9906938076019287,1.586896300315857,Hard
4,I.47.23,0.00042104884050786495,0.00040017362334765494,0.9905526638031006,0.4873196999542415,Easy
4,I.50.26,0.004012239631265402,0.005818744655698538,0.9748350381851196,8.398390399757773,Hard
4,I.6.20a,9.388516627950594e-05,8.572130172979087e-05,0.9955942630767822,0.1571137998253107,Hard
4,I.6.20b,0.00014969418407417834,0.00015981386241037399,0.9910377264022827,3.725862900260836,Hard
4,I.6.20,0.00010182881669607013,0.00011848060239572078,0.9907000660896301,1.2909560999833047,Hard
4,I.9.18,1.7783328075893223e-05,2.4827289962559007e-05,0.9685733914375305,8.938980899751186,Hard
4,II.10.9,0.0008513251086696982,0.0005835196352563798,0.9902382493019104,0.5166899999603629,Easy
4,II.11.17,0.009127107448875904,0.024047112092375755,0.7510178089141846,8.645081300288439,Hard
4,II.11.20,5.8786317822523415e-06,1.696794424788095e-05,0.9905768036842346,2.997287700418383,Hard
4,II.11.27,0.0003771992342080921,0.0014481439720839262,0.9900057911872864,2.210321099963039,Hard
4,II.11.28,0.010032972320914268,0.006464302074164152,0.9909308552742004,0.5256313998252153,Hard
4,II.11.3,2.469799801474437e-05,3.8093228795332834e-05,0.9902271032333374,2.593934000004083,Medium
4,II.13.17,3.2515112252440304e-05,8.542853902326897e-05,0.9900816679000854,3.4282134999521077,Easy
4,II.13.23,0.0017469526501372457,0.0010766631457954645,0.9901912212371826,0.679770499933511,Hard
4,II.13.34,0.0004015672893729061,0.0008167063933797181,0.9900190830230713,1.4557966999709606,Hard
4,II.15.4,0.0005668442463502288,0.0005774421151727438,0.9900637269020081,0.9730420000851154,Easy
4,II.15.5,0.000498684705235064,0.00057785160606727,0.9900566935539246,0.6809562998823822,Easy
4,II.2.42,0.00011342308425810188,0.00018542594625614583,0.990460216999054,2.0384637997485697,Easy
4,II.21.32,1.226304448209703e-05,0.012918678112328053,0.546062707901001,8.530538600403816,Medium
4,II.24.17,0.0006645916146226227,0.0006501278257928789,0.9903464913368225,0.557323900051415,Hard
4,II.27.16,0.00017053779447451234,0.00017223278700839728,0.9900727868080139,0.4865888003259897,Easy
4,II.27.18,0.0003275926865171641,0.00029656270635314286,0.991332471370697,0.6711216000840068,Easy
4,II.3.24,1.6395495549659245e-05,1.8858536350307986e-05,0.9903627634048462,0.7944151996634901,Easy
4,II.34.11,5.001571116736159e-05,4.8237820010399446e-05,0.9919273257255554,0.9045589999295771,Easy
4,II.34.29a,3.2236650895356433e-06,3.2839764116943115e-06,0.9902858138084412,0.8770202002488077,Medium
4,II.34.29b,6.790833867853507e-05,0.00011290841939626262,0.990831732749939,1.4652233002707362,Easy
4,II.34.2a,1.1624551007116679e-05,1.3074852176941931e-05,0.9903309345245361,1.2413954003714025,Medium
4,II.34.2,5.3093142923898995e-05,5.6035012676147744e-05,0.9906361103057861,0.5201711999252439,Medium
4,II.35.18,0.00013951865548733622,0.0001813662238419056,0.9904564023017883,0.7963928999379277,Hard
4,II.35.21,6.547261000378057e-05,0.00010384521738160402,0.9900142550468445,1.0417095003649592,Hard
4,II.36.38,0.000849414907861501,0.001325296238064766,0.9882606267929077,8.886964399833232,Hard
4,II.37.1,0.0012695762561634183,0.0011810173746198416,0.9907543063163757,0.29391719959676266,Medium
4,II.38.14,0.00012514801346696913,0.00010110758012160659,0.991034984588623,0.2243727999739349,Easy
4,II.38.3,0.00017151284555438906,0.00023767781385686249,0.990056037902832,0.9148471001535654,Easy
4,II.4.23,1.0662233762559481e-05,8.066690497798845e-06,0.9904471635818481,1.1951136998832226,Easy
4,II.6.11,8.568085831939243e-06,1.9594146579038352e-05,0.9901368618011475,3.8667243998497725,Medium
4,II.6.15a,0.001102182548493147,0.007950527593493462,0.9360458850860596,8.678159600123763,Hard
4,II.6.15b,8.226390491472557e-05,0.0002254542341688648,0.9759958386421204,8.466093800030649,Hard
4,II.8.31,7.868388638598844e-05,7.838849705876783e-05,0.9915540814399719,0.22278559999540448,Easy
4,II.8.7,2.3341963242273778e-06,1.9974170299974503e-06,0.9916046857833862,1.943955899681896,Medium
